trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4,0.11418684137844988,0.17724070773584005,0.31585079993527837,0.3217912672374146,0.2105899935407704,0.1638676438950067,0.1641237172194049,0.14133976910716664,0.14438379143401966,0.14817032938907795,0.15725077924979283,0.1576325592977443,0.1778680127096775,0.18604988989340834,0.22161825499092394,0.24227136022070103,0.2605988462430637,0.2859197609457645,0.33245791962644755,0.32655394558345174,0.3706406308715262,0.35278187990438936,0.4227650955220956,0.4298549129669773,0.478970369703984,0.5278521397773098,0.5739640015813982,0.6190819155633062,0.6632575861755656
23,0.11418684137844988,0.24029457409323024,0.2128395311079215,0.19261343438563303,0.1657829857175468,0.17225379020597195,0.16038733542787384,0.16390842266928432,0.15737155903338657,0.16341961565208513,0.1638816795627708,0.16509322521438005,0.16626173269064917,0.16928394704576077,0.17385577690148107,0.1718784296750259,0.18308728581649486,0.1826665605041761,0.19176470318215771,0.19454862106568394,0.20550283798541383,0.20176976813922662,0.2216938472909054,0.2253210481391412,0.34061171714301963,0.3697841416427617,0.397209752817262,0.4224270321383545,0.45002542913932747
62,0.11418684137844988,0.1588951859077384,0.15647375885878118,0.17433600209190775,0.1696029134351288,0.16888906349794774,0.16895139173521864,0.1692969976115681,0.16639359675227836,0.16645547352685022,0.1679628975294592,0.16899034525799128,0.16977548724471903,0.17045864676665481,0.17142377218057078,0.17582992779081633,0.17567218171223337,0.1776531005161761,0.18070581550595086,0.1821873958266882,0.18733382365976825,0.18811832119130406,0.19333796295912256,0.19476302980196297,0.20225306458205533,0.21171614350821355,0.22045550405312583,0.22577214871340281,0.23679327210308931
121,0.11418684137844988,0.14606313385011957,0.13760176071103003,0.1555868479222829,0.15548149758404142,0.15067880183126017,0.1560131886650748,0.15788250769763656,0.15560054364811227,0.15920095180365043,0.15624562733564334,0.160015153572493,0.16080395696157848,0.16049519955355815,0.16132087991739524,0.16195270800386405,0.16367210630885562,0.16421298966932033,0.16599598008890495,0.16613209541596122,0.16773221380919215,0.16995623862599188,0.170260128267519,0.17511964649476477,0.3650526021796826,0.39284007254480585,0.419768709808216,0.4445148674444842,0.23679327210308931
