trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
6,0.24541017582153574,0.24541017582153574,0.24541017582153574,0.24541017582153574,0.21511095809574743,0.16716671775797629,0.15521289897270346,0.148101017176816,0.15355130630811725,0.16000724713715703,0.17102064776430137,0.18474385495027684,0.19952145188643675,0.2576001026331395,0.30786577789071323,0.39125308486749694,0.4104723103077393,0.46812870572277104
30,0.24541017582153574,0.24541017582153574,0.24541017582153574,0.14796890685636233,0.15354324689990195,0.15987529278463963,0.15821593210322885,0.15920504645111488,0.1617102669644882,0.16541289859337094,0.16922813913266194,0.17512692053712925,0.19439189992737305,0.2126408292635551,0.23374793524113363,0.25419295074672155,0.28585743598697244,0.46812870572277104
90,0.24541017582153574,0.24541017582153574,0.24541017582153574,0.10493757136034954,0.09202830784074081,0.12043919158064516,0.13187791615567182,0.13968615905230322,0.14629947540129093,0.15254710434352456,0.15545827351080002,0.16333117685828183,0.16762663213654047,0.17154440213533662,0.17720298950979285,0.1869650816165565,0.3466145258989053,0.46812870572277104
144,0.24541017582153574,0.24541017582153574,0.24541017582153574,0.06190623586433674,0.10760983022421615,0.12611325231988527,0.1384763843685906,0.1425952232363042,0.1491831761109052,0.15415873256542867,0.15720509428894477,0.16392008535857197,0.21261336738484,0.23970509001302492,0.28422803718864487,0.2987186959621479,0.4073716158108382,0.46812870572277104
