trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.19007318526257255,0.18750900855995067,0.1772523017494632,0.1669955949389757,0.15673888812848824,0.14648218131800073,0.13622547450751327,0.14446951877231295,0.3435081460229721,0.14835859050745984,0.15895124238391478,0.11287154828584724,0.22486138832876487,0.32880050439650077,0.4270687805106474,0.5214703905949258,0.6128483330129143,0.20991334144732274,0.21539281122414583,0.2253869890255728,0.24180139869627226,0.2616393573154587,0.2830560624932599,0.3073427063369589,0.3303004952471295
21,0.19007318526257255,0.18494483185732882,0.17468812504684134,0.16443141823635385,0.15417471142586636,0.14391800461537888,0.1336612978048914,0.15115571760733468,0.15533424996570494,0.17411214220539029,0.18340315223034412,0.19590305034714497,0.2019041186634102,0.2116434045167687,0.21963690361257523,0.3615883762693207,0.41036175527115204,0.21093242340628923,0.21711346415359087,0.22866342499684128,0.24673216756035352,0.26662756776097063,0.28877620463664855,0.31376588611541983,0.3353562099237539
45,0.19007318526257255,0.18238065515470694,0.17212394834421946,0.16186724153373197,0.15161053472324448,0.141353827912757,0.1310971211022695,0.1578419164423564,0.17296879941788934,0.17920743944937775,0.18441475421061096,0.1863092098111744,0.19106217071581783,0.19217314587375017,0.19486402503180417,0.2017063619437156,0.20787517752938975,0.21195150536525573,0.2188341170830359,0.23193986096810973,0.25166293642443477,0.2716157782064826,0.2944963467800372,0.3201890658938807,0.34041192460037834
105,0.19007318526257255,0.17981647845208507,0.16955977164159758,0.1593030648311101,0.1490463580206226,0.13878965121013512,0.13778331993729123,0.10557562194071636,0.1226050388095294,0.13449933253748547,0.14441755455408697,0.14746446550216258,0.15085919256571875,0.15599608213411323,0.15905196538392533,0.16183375445362677,0.20889425948835624,0.21367215829470076,0.22211055305430435,0.23687062983219098,0.2566511468699467,0.27733592034987126,0.3009195265584981,0.3252447805705051,0.34041192460037834
