trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
13,0.09936226777725951,0.09936226777725951,0.09936226777725951,0.1196474974009412,0.09736229422384621,0.12660520879987955,0.15777141956346424,0.16842282421601504,0.16932743776652706,0.17131946390134517,0.1734145226183955,0.17273415824214514,0.17386322499139562,0.1765839642878244,0.17521763226609322,0.18831259276610718,0.20612368434737938,0.2229269396339545,0.24485422352123246,0.2608796849657343,0.27824620192877,0.2871050778216619,0.31402168175234435,0.283346747757002,0.3497709243528661,0.36924531445410214,0.40171328961836206,0.3834664734003102,0.42001687754863504,0.4383556409805642,0.4762538739554011
38,0.09936226777725951,0.09936226777725951,0.09936226777725951,0.12979011221278206,0.11345992137309203,0.14089565272227844,0.16289311493919248,0.16411015891418118,0.16795198966293534,0.17147721040906788,0.17279881760145976,0.17808793323934435,0.17937822158805658,0.1833943630727006,0.1841851116553312,0.19373953352899995,0.2062129255400434,0.22840876060577397,0.24886058888235793,0.26522131420649325,0.2804609209019929,0.2938342288043325,0.3063529482535088,0.299952791905968,0.3546395218781751,0.37736230824516714,0.3971515855638491,0.3926040744373914,0.42460156840661734,0.4478301992242734,0.4762538739554011
82,0.09936226777725951,0.09936226777725951,0.09936226777725951,0.1399327270246229,0.15412102642956335,0.16378587368869685,0.16996810528660106,0.17278882503447615,0.17732930450593212,0.17782273853016745,0.18060099038565572,0.1821983228924022,0.18624241092095947,0.1902047618575768,0.19315259104456917,0.19916647429189271,0.2063021667327074,0.23389058157759346,0.2528669542434834,0.2695629434472522,0.28267563987521593,0.3005633797870031,0.2986842147546732,0.31655883605493407,0.35950811940348415,0.3854793020362321,0.39258988150933616,0.4017416754744726,0.42918625926459963,0.4573047574679826,0.4762538739554011
142,0.09936226777725951,0.09936226777725951,0.10950488258910035,0.08126466707460037,0.11231476487748064,0.12731892835917763,0.13988399501826224,0.14707051996353607,0.15393532789752978,0.15849100441795957,0.16195661032263223,0.17803077394189892,0.18141318760439196,0.182711197061835,0.19073259190533817,0.20264507931963605,0.21461455318333095,0.23937240254941297,0.25687331960460885,0.27390457268801105,0.28489035884843894,0.3072925307696737,0.2910154812558376,0.3331648802039001,0.36437671692879314,0.39359629582729705,0.38802817745482315,0.4108792765115538,0.4337709501225819,0.46677931571169184,0.4762538739554011
