trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,0.12837847792276214,0.12837847792276214,0.12837847792276214,0.12837847792276214,0.14216906785985267,0.17989839873581107,0.1850677592033845,0.18556368202410156,0.18658746141651242,0.18693638803858006,0.18607474581595776,0.18905754573252218,0.19312043517626737,0.19305163509719012,0.19945280001577143,0.2131527625668045,0.23358628912189577,0.26362000250302986,0.2580466673152983,0.29324543815214466,0.29193589934887326,0.33323867559029346,0.3311875560914777,0.34940896051856524,0.37074140476121353,0.3957274992041673,0.4165830566170079,0.44016354384376816,0.4606091386426491,0.4885651961780093
36,0.12837847792276214,0.12837847792276214,0.12837847792276214,0.12837847792276214,0.1490643628283979,0.13905098863383775,0.16003140666366422,0.17065949260825766,0.17481097996414002,0.18150996247302803,0.18333523351183492,0.1854711969182452,0.18901365072747967,0.19422220801001186,0.19913899426738657,0.20891064660893857,0.221637018865046,0.26222666870609695,0.2668463600245099,0.2929180534513268,0.3022615934092283,0.3327258957155895,0.3357429071982496,0.3547420715792273,0.37698792837195194,0.40094138855737743,0.42247817842369795,0.4452749425434884,0.4675981530264891,0.4885651961780093
80,0.12837847792276214,0.12837847792276214,0.12837847792276214,0.12837847792276214,0.15595965779694318,0.16113346458296707,0.16661981741295767,0.17477084202278648,0.17835363093249332,0.18625724681051442,0.18536874505414666,0.18739420210493707,0.1920987215604948,0.1974630414888005,0.1988251885190017,0.20466853065107266,0.20968774860819622,0.26083333490916405,0.27564605273372145,0.292590668750509,0.31258728746958336,0.3322131158408856,0.3402982583050215,0.36007518263988936,0.3832344519826904,0.4061552779105876,0.428373300230388,0.45038634124320864,0.4745871674103292,0.4885651961780093
140,0.12837847792276214,0.12837847792276214,0.12837847792276214,0.1352737728913074,0.09789536022561297,0.12088452327536382,0.13903171381341356,0.14723427851545304,0.1541282373488961,0.1595542843258816,0.16323595613708786,0.1713504166671033,0.19257517832884247,0.19845792075228597,0.20598897554290307,0.21912740988648421,0.23665387555561304,0.2594400011122312,0.28444574544293305,0.2922632840496911,0.3229129815299384,0.33170033596618165,0.3448536094117933,0.36540829370055145,0.38948097559342887,0.41136916726379774,0.4342684220370781,0.45549773994292886,0.4815761817941693,0.4885651961780093
