trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.30474539920752175,0.06456992215542719,0.10130417319736805,0.10193976240127205,0.02599349497850411,0.14218986698664562,0.24398501004256778,0.3395219588657924,0.43043088298664045,0.6027312657883211,0.14906213412093025,0.15337403321671939,0.16272724718328027,0.17854912043688026,0.1843896583690203,0.2015836123623613,0.21857375858449532,0.23609699723988897,0.2593340690989854,0.27948796121197406,0.2932484702769829,0.3029054967243195,0.316964545669784
21,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.050189073421075335,0.06936353840021113,0.11195105146308702,0.11607406511625175,0.12593498402735634,0.12715420053615728,0.13245348361848375,0.1343782894722871,0.1401458127825711,0.14180388250699008,0.1485697602766182,0.14933735729990735,0.15790701262617285,0.17355772154828045,0.1880003039759336,0.20611138182450386,0.22272788417115913,0.2405533682627989,0.2655943027110475,0.2841191807122829,0.29629156679854957,0.3051101400329095,0.32091601421540883
84,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.054982689665859286,0.0800104166659301,0.07367115697131266,0.09822903756615647,0.1112782526232374,0.12218690222334512,0.12872314764075773,0.13473879007367082,0.13906173549733042,0.15004688180955436,0.16144738505034348,0.1723677162974951,0.18853191821407989,0.17716836715519374,0.19252807343807615,0.21026550741116767,0.22718425519406907,0.24681360187486107,0.2702255222113564,0.28716227723384957,0.29849621010713956,0.3090616085785343,0.32091601421540883
143,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.8138580507804145,0.5593017249939681,0.05977630591064323,0.09065729493164908,0.08780545968629236,0.0653659502293556,0.08657410251057346,0.09689311304335879,0.10605463023656313,0.11343167062430703,0.12608527610559117,0.1495545079652423,0.15741070913353145,0.16754748174038767,0.18354051932548007,0.180779012762107,0.19705584290021871,0.2144196329978315,0.231640626216979,0.2530738354869232,0.2748567417116652,0.2902053737554162,0.3007008534157295,0.31301307712415916,0.32091601421540883
