trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
19,0.13603453291223114,0.13603453291223114,0.14226692318527473,0.14338853944112084,0.14300976522012127,0.1682207504701948,0.14655766135292428,0.14747613423102052,0.15029739261264083,0.1545786131472654,0.1507127937849258,0.1484936256854323,0.15454388736493463,0.156747024306218,0.15971917711990363,0.16003685433943016,0.16807907717225554,0.16435257954183793,0.17723202157390905,0.17816467092665617,0.19204570914918354,0.19089149185040893,0.20559488437760265,0.2095489585147151,0.17952357416366663,0.2036633628642512,0.21291399311865017,0.2209055209330143,0.22877314634502832
38,0.13603453291223114,0.13603453291223114,0.14849931345831832,0.14539472991152946,0.1503121690525021,0.1639994472108329,0.15325665575577457,0.19032767177820006,0.16444097881799627,0.1627335131347544,0.16666967714046815,0.16693817542310008,0.16765984020737917,0.17006924437561532,0.17350712985438382,0.16421897872777064,0.16925159785559213,0.16822071808578853,0.17664589563383806,0.17819608597700431,0.18916870728231333,0.1873013118645886,0.19783394287209582,0.20057608171788943,0.18931186737687952,0.2059449640013306,0.21525770710877026,0.22255757085007627,0.2310549091339734
58,0.13603453291223114,0.13603453291223114,0.1547317037313619,0.1474009203819381,0.15761457288488293,0.159778143951471,0.1599556501586249,0.16072627892622926,0.15851101539548876,0.16087642966043864,0.16269585265040157,0.1620917777133116,0.16547033306794742,0.16445219583429238,0.16686946258307264,0.1684011031161111,0.17042411853892872,0.17208885662973913,0.17605976969376708,0.1782275010273525,0.18629170541544315,0.18371113187876822,0.190073001366589,0.19160320492106375,0.19910016059009242,0.20822656513841,0.21760142109889036,0.22420962076713824,0.23333667192291843
117,0.13603453291223114,0.13603453291223114,0.1413823489707122,0.151719053053502,0.15057369159268558,0.15196320835922228,0.1462755146782759,0.1523088909876195,0.15242937889788466,0.1554784877496333,0.15750680460995892,0.15754661348798732,0.15703214188756634,0.1579671392290636,0.15819997703125577,0.15945424524325177,0.1600378138882371,0.160669169492117,0.16149236304869483,0.1632457955523697,0.1637857155270869,0.1660197063577426,0.16699296269698619,0.16973528095045373,0.20138176172717182,0.2105702791285301,0.21925347101595233,0.22649138355608328,0.23333667192291843
