trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
17,0.1503902224830266,0.1503902224830266,0.13080744478976114,0.13819200944837717,0.10707970926907866,0.14482608957013107,0.13032776433940077,0.13598347338956288,0.13639011837595322,0.1417810654909155,0.14335583706450566,0.14361431146353806,0.14887358821523516,0.1497903600574261,0.15631130176677843,0.1567214901797757,0.170055375494234,0.17052808730698596,0.17982306825578928,0.18066055825560165,0.19667945656549463,0.1976002920876269,0.2119618412684182,0.21576340191550744,0.18652295146448064,0.2167119574883671,0.22539470614692905,0.23321286780125838
36,0.1503902224830266,0.1503902224830266,0.14289112529350326,0.1477652604816294,0.1873956818990268,0.1497320344242236,0.1438513726447031,0.15085012570011655,0.1532195493891998,0.15342076706113764,0.1585177288973776,0.16334026052160064,0.17005428520305146,0.1748639326553663,0.16255502708100888,0.16207522236206723,0.16998958048559396,0.17213279783632177,0.1779274592355896,0.1827074343940165,0.19029071084606602,0.19393225179564116,0.20185308740441915,0.2081759977867902,0.19914403856713045,0.21918537339766053,0.2272626645669166,0.23525399020843552
56,0.1503902224830266,0.1503902224830266,0.15497480579724535,0.15733851151488162,0.15595004598076523,0.155989781721861,0.15697479930263666,0.15638007559533626,0.1548684026034687,0.1562453631600653,0.15763013489551722,0.15870605990670383,0.16023625023909144,0.162639974045788,0.1687987523952393,0.16742895454435874,0.16992378547695391,0.17373750836565757,0.17603185021538995,0.18475431053243133,0.18390196512663745,0.19026421150365544,0.19174433354042014,0.2005885936580729,0.21176512566978026,0.22165878930695396,0.22913062298690415,0.23729511261561262
115,0.1503902224830266,0.11872376428601905,0.12861875841512496,0.14040124258409248,0.14627463492518605,0.14159148868004118,0.14588335358579568,0.14753213402050247,0.15300634195141438,0.14912366251166786,0.15450169100972053,0.15211613088630166,0.15682519337187875,0.15553711351497318,0.15978591568194772,0.15372444749917488,0.15948401382022118,0.16062816933290228,0.1661801392293459,0.16400612810344642,0.16449609338196336,0.16575384063345924,0.16947807943920326,0.17390186436183083,0.21423854157907368,0.2235267477269415,0.23117174539408125,0.23729511261561262
