trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,0.1418379385447299,0.1418379385447299,0.1418379385447299,0.1418379385447299,0.14466544804762504,0.15308773520303948,0.15586945534940846,0.14814962060106215,0.12635023322336775,0.15218181053088567,0.1561649944019231,0.17305176183953688,0.1814119460450104,0.19871511498017722,0.22386586747173753,0.18471238901815829,0.19130065407766977,0.1964987854672741,0.19979030286662172,0.20660287204400088,0.20933143168779217,0.21321242771882634,0.21687865484286178,0.22677914259442117,0.24003537431507035,0.26524447244992966,0.27904828993786973,0.2930104493202601
30,0.1418379385447299,0.1418379385447299,0.1418379385447299,0.1418379385447299,0.1460792027990726,0.15588512402929913,0.15446292659633332,0.14569623197996415,0.14762339233279811,0.15883255341810226,0.16179365007032634,0.17189174018943001,0.1725270326384009,0.17651972743042202,0.18076341321180725,0.1894568591479117,0.19305559292838947,0.200237487757044,0.20342205584427545,0.21298268074704152,0.21441057709861955,0.21992938871657466,0.2248038539075539,0.23771028486858498,0.2545930506388161,0.2687949463869675,0.2824660711215038,0.2965252420531789
89,0.1418379385447299,0.1418379385447299,0.1418379385447299,0.1418379385447299,0.14749295755052017,0.1586825128555588,0.15305639784325814,0.16898698220771086,0.16462113268112513,0.1718062414256204,0.17196776657318463,0.1785245850740676,0.17677364301317486,0.18298829722518256,0.18414971135654606,0.18779077637623037,0.18902138088773424,0.19252679691131427,0.19384325463791963,0.19917314086613738,0.1997785057233297,0.20102825671347754,0.20491685804609355,0.21092002166757884,0.25814352457585393,0.27221272757060155,0.28598086385442256,0.2965252420531789
152,0.1418379385447299,0.1418379385447299,0.1418379385447299,0.14325169329617746,0.15029034637677982,0.1572759841024836,0.15060300922216013,0.10507707411393737,0.14553106764366908,0.1551624450147239,0.16182172711258908,0.16004929334561405,0.16582538210144354,0.17520927856388163,0.17996791888840485,0.18954571522695007,0.19276008317750415,0.196158549888968,0.20022306334096027,0.20425228627696476,0.20649546672107802,0.20895345577816965,0.21584800032025736,0.22547769799132458,0.26169399851289177,0.27563050875423567,0.28949565658734133,0.2965252420531789
