trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
16,0.15177355616394173,0.16474049221026005,0.21660823639553328,0.17684791306061695,0.15891285533285934,0.1475861152767934,0.1488880738947357,0.1601630684099611,0.18523074711862708,0.20462976211736442,0.22824331779420376,0.25494861973470706,0.28254091551486327,0.2341646131398185,0.2491657527061416
36,0.15177355616394173,0.17770742825657834,0.11735683689159584,0.13882344842030322,0.1426165739773174,0.1501834884018581,0.15674692385793423,0.1646163169243791,0.1768892786124925,0.19098463332970778,0.21502544866423062,0.23380802189793004,0.25472966689769005,0.23778771056946935,0.25304322505965227
54,0.15177355616394173,0.19067436430289667,0.1338437141142966,0.12638530917060128,0.14375617678143088,0.15285026336886734,0.16028673076704972,0.16936834044698446,0.17920804517597472,0.1889389396436184,0.2018075795342575,0.21266742406115305,0.22691841828051681,0.2414108079991202,0.256920697413163
114,0.15177355616394173,0.20364130034921496,0.15534581358745678,0.1426490822517303,0.09970004692623374,0.1214154700958745,0.13393964192147184,0.14366383596938415,0.1517312875389817,0.16050239093402893,0.16657413910956667,0.17549266540565342,0.23054151571016768,0.2452882803526309,0.256920697413163
