trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
11,0.1457756661360044,0.1457756661360044,0.1457756661360044,0.15459640165139127,0.16209344139617338,0.11435060773734207,0.14145154705693258,0.15578555321956433,0.16348434392779648,0.15401823038621773,0.1763545366150394,0.18832209985989598,0.1981188632821993,0.21669049420035874,0.23979975238260817,0.19853336026247045,0.20177990035886914,0.20894869076405126,0.21166688657488666,0.21932565172209761,0.22188571577282326,0.22594860078126885,0.22898934182657052,0.23990076055374537,0.2525296291638698,0.28087474453990086,0.2936123183531434,0.3032276496975661
31,0.1457756661360044,0.1457756661360044,0.1457756661360044,0.1590067694090847,0.161431593510871,0.14354319976882904,0.15115872190671298,0.16557594230675965,0.1666391522914151,0.17651231686629365,0.1775571146129854,0.18528333330483127,0.18757261359940722,0.19467256960022544,0.1964504490854484,0.2033679121791913,0.20750519917421917,0.21693182165900873,0.21803008265393,0.23029778783167928,0.23013480001534742,0.23709768173838758,0.24113278145034855,0.2545413989729304,0.26976138394624566,0.28457919807111925,0.29662335844715143,0.305429080114371
90,0.1457756661360044,0.1457756661360044,0.1457756661360044,0.16341713716677814,0.16076974562556862,0.17008556059890853,0.17266223249771862,0.17715729525630658,0.1834896661165458,0.18133394213481893,0.18057579875720764,0.18595844085411375,0.18509591359457386,0.18965779668031965,0.18886425642902874,0.19032930272816906,0.1929824289741363,0.19894049441679998,0.1973813795029343,0.20538754728777497,0.20365043886703138,0.20470246257901448,0.21061948371537534,0.218066119599118,0.27346583747746406,0.2875902381651273,0.2988247888639563,0.305429080114371
153,0.1457756661360044,0.1457756661360044,0.15018603389369783,0.16275528928147576,0.08515801570585511,0.13174437220715216,0.14599516413236904,0.1603295355641779,0.16674358090312638,0.1679610848511595,0.17485917230971829,0.17890091800877458,0.1803044533004897,0.18320542332750794,0.1936988083457496,0.19605460154351909,0.20096555986909378,0.20530369049584332,0.20835351561251597,0.21363663153029913,0.2147995198241501,0.2168459022027925,0.22526012213456034,0.23529787438149388,0.27717029100868246,0.29060127825913534,0.30102621928076123,0.305429080114371
