trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
10,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.13069802899498356,0.14567604888886065,0.16443448632802665,0.1930828457074952,0.20880408218717691,0.18339232953392423,0.21338936949264486,0.23246245378982205,0.25629856071832496,0.2693494055433573,0.28851374893990633,0.3160583825555009
28,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.11116071724389541,0.1335049418809423,0.14667109569514583,0.15433195641191108,0.16735519778008984,0.18275656718076302,0.20102385443500673,0.21751120784519093,0.23744620243803244,0.2625826801450891,0.2716049806761134,0.2941500050278373,0.32336117506472206
96,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.09218872432856096,0.11258067817109497,0.12316182603998566,0.13284153998007653,0.1418755174893257,0.14812927973175924,0.2051456927875528,0.2224949564934013,0.2437303218647966,0.2648382552778452,0.27724123676404433,0.30145279753705845,0.32336117506472206
156,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.0988635032026888,0.11144337666177226,0.07167908724145486,0.09178558528226728,0.10449120025409392,0.17533979983825132,0.16576080463284174,0.20926753114009883,0.22747870514161167,0.2500144412915608,0.26709383041060125,0.28287749285197533,0.30875559004627967,0.32336117506472206
