trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
7,0.23890612992306454,0.3637738669387332,0.3241318135585665,0.33762272449714836,0.2575233888265198,0.27669319717760843,0.2313346477578555,0.23583666598637962,0.21691293214802046,0.21096652522852086,0.20693713389464105,0.20670439442347752,0.21450491107630398,0.21924850203773422,0.23152984245902627,0.23267173690787554,0.2584459562328544,0.2604507888451535,0.29778561197276615,0.2906132242435898,0.31892282560774665,0.3146047931087859,0.3420935217262238,0.38030363671820105,0.4039947352771547,0.42077360280115383
25,0.23890612992306454,0.29960395570364273,0.24213940168821277,0.2448356792738822,0.23130041730822318,0.23183194498642504,0.22677664539864847,0.23056991958655143,0.2233685075252676,0.22341649535207375,0.22445750165358325,0.22176623847419072,0.2216824802709639,0.22076170157039388,0.21653795200819853,0.21551322016608432,0.21489061540786616,0.20933059109983232,0.20804154011781303,0.21522158353188908,0.268521538733455,0.26630734289270724,0.2794207119402254,0.38622641135793945,0.4081894521581545,0.42077360280115383
65,0.23890612992306454,0.2354340444685522,0.24389870393199223,0.22831540421248878,0.2273956356357667,0.22768023289266115,0.22799436695781833,0.2233883486860564,0.22609337991759937,0.22408292737862076,0.22285237525687374,0.22142323326217317,0.22157552645586023,0.22168849872081015,0.22058200786196736,0.22011185885823595,0.21911481200829963,0.21956533183321408,0.2192474709444602,0.2187328699691086,0.21812025185916342,0.21800989267662854,0.21674790215422696,0.3921491859976779,0.41238416903915426,0.42077360280115383
125,0.30133999843089887,0.2232398207973775,0.22902972088405793,0.22569032427553273,0.23074054740324795,0.2274560004700814,0.2299901367399199,0.22270465556420463,0.2247835419900566,0.2199974872958397,0.2200219681358913,0.21929854821557637,0.2177423278453161,0.21844019944607154,0.21868681496213793,0.21596538255532424,0.21741020536800648,0.21868636562186594,0.21664012259713436,0.2197114777610859,0.2156978390236184,0.21725389020597474,0.298525769436214,0.3980719606374163,0.416578885920154,0.42077360280115383
