trading_days_to_expiration,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5,0.24689189889317645,0.24689189889317645,0.24689189889317645,0.18515396230414333,0.1736542813259918,0.1641197057367127,0.15785298826937819,0.2108853831382558,0.1614182051882091,0.17997503461786832,0.1914736984284514,0.18333097135123474,0.18229579098759113,0.18513084184362444,0.11584411279034898,0.125343050696896,0.14965009157395132,0.15124652363767505,0.15812976198957965,0.14745943146569598,0.1571970098133903,0.1562392719605405,0.16072107720972087,0.16792126777456895,0.21431441532243176,0.2039679676296641,0.23004907887522327,0.22049423532290746,0.2540284844534137,0.26126486964203344,0.32223728036996785,0.3748948077981015,0.44511749339136303,0.5128478383933341,0.5770572819626155,0.6393591586848447
21,0.24689189889317645,0.24689189889317645,0.24689189889317645,0.18092302811603017,0.17484740291217973,0.1510057653888698,0.19092809184557236,0.2267571917140134,0.15854279256450232,0.17968556807569872,0.18797410825585073,0.1919382006512674,0.18545492973962183,0.19567078338375204,0.19006687131922423,0.19535527436803604,0.18997674218191787,0.19202952537650203,0.19115252712702613,0.1911593971915003,0.19551995199116712,0.19580519928081566,0.1996281274568778,0.1974262967736007,0.20242151799511449,0.20445086621440847,0.21232046939055038,0.20845622223763832,0.2256289934554871,0.23080611384113894,0.26472210772416815,0.3924504791964169,0.4620500796418558,0.5289001992856545,0.5926327511431728,0.6393591586848447
59,0.24689189889317645,0.24689189889317645,0.24689189889317645,0.17669209392791702,0.17604052449836766,0.13789182504102693,0.22400319542176655,0.16114951918261547,0.15566737994079552,0.17422555183589128,0.17833702644660454,0.17879372079080666,0.1807599644384585,0.18276305371005866,0.18327070053529698,0.18468592915899765,0.18589193181886565,0.1886174539497025,0.18905952687802188,0.19184157055096432,0.1892150755280106,0.1911809763832891,0.19067428484817397,0.1927040052952789,0.1942306827163535,0.1943618698132507,0.19283996244325025,0.1964182091523692,0.1972295024575605,0.20034735804024445,0.20720693507836846,0.4100061505947323,0.4789826658923486,0.5449525601779748,0.6082082203237301,0.6393591586848447
123,0.24689189889317645,0.24689189889317645,0.18938489649225648,0.17246115973980386,0.1772336460845556,0.12477788469318402,0.1950135745624982,0.1642936178119159,0.18026450116003792,0.19497328860105212,0.17472374205120209,0.17913665223556044,0.1745909003034968,0.18877500557492558,0.18516770058353754,0.18614192622699985,0.19019737721614538,0.18612742474922872,0.18916699948182294,0.1878283639306193,0.19133553271553289,0.18824029145703197,0.19105100120698404,0.19037827297550508,0.1919378343126707,0.19307866434268475,0.20666709888307885,0.22522334680289147,0.22924718604979696,0.26129231920510615,0.291050871438235,0.42756182199304765,0.4959152521428414,0.5610049210702952,0.6237836895042874,0.6393591586848447
