trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
9,0.12431908135442712,0.12431908135442712,0.12431908135442712,0.12431908135442712,0.11263809978470034,0.12363281184473009,0.12899061872824155,0.1357552794745876,0.147759777638741,0.1628418069674533,0.17992828046039822,0.1991061952718359,0.21565559547639904,0.16214203504530003
29,0.12431908135442712,0.12431908135442712,0.12431908135442712,0.12431908135442712,0.1417118243672284,0.1390685579762694,0.14130619913312545,0.14445986434728003,0.1489142746979094,0.15303857090141246,0.15945124898730287,0.16772551847248013,0.18762864650340877,0.1662525633301122
54,0.12431908135442712,0.12431908135442712,0.12431908135442712,0.10389047189582137,0.1250665995181502,0.08034294732055415,0.10455746879470942,0.11902612537612639,0.12629465340621587,0.1340009936646983,0.14230985250217276,0.1508350053529205,0.15960169753041847,0.17036309161492438
112,0.12431908135442712,0.12431908135442712,0.12431908135442712,0.08346186243721561,0.10842137466907195,0.11848176975997479,0.1272703218711077,0.13360832164051292,0.13924541376717886,0.14467555267341825,0.14982062099140553,0.1527695081441869,0.15803150676048786,0.17036309161492438
