trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
7,0.17225193595183963,0.17225193595183963,0.17225193595183963,0.20968979475113192,0.14971892333565848,0.21937969926792233,0.23183259349666419,0.27183574526872767,0.26278498234730535,0.36635084763625303,0.38898165557565023,0.4174208537202165,0.4198360145745253,0.44908323614502454,0.4422809830786316,0.4781348004128886,0.4972381256644151,0.5802464077913799,0.6445042780322401,0.42333946022307256,0.43572455876206534,0.45586657414878723,0.48666446217353965
25,0.17225193595183963,0.17225193595183963,0.17225193595183963,0.167644132037388,0.21328333292606036,0.22627783098326287,0.24947799018792802,0.269164017207298,0.2785651191101856,0.29420052838155963,0.3050415135766088,0.31766991314989274,0.33643256252609666,0.3345262065449942,0.3448237449602963,0.3676897728032434,0.37813332945655476,0.39685529149054083,0.41909643970550853,0.4655664541124439,0.48128709067857145,0.5002391148287296,0.5369639014867505
85,0.17225193595183963,0.17225193595183963,0.17225193595183963,0.19472195751603827,0.21009131405182055,0.24024803216183174,0.24546515025140758,0.24729733587040978,0.2493889526212475,0.26462371383788574,0.27650276283949266,0.28317086553011545,0.2895071761618743,0.2750371974939388,0.28173856543715037,0.304881863875019,0.30504237811573487,0.3161698056051422,0.33888547244432987,0.34459949492905306,0.3671214927889024,0.38606558354711784,0.5369639014867505
144,0.17225193595183963,0.17225193595183963,0.25173545746487586,0.23039247608241484,0.26385067449211236,0.26803893255664935,0.28666682811852934,0.29126979514117357,0.276546357368747,0.2691349354428875,0.2821747663733379,0.28107512625492864,0.2867776722792007,0.2924533860429628,0.3799366829250195,0.40105999476971704,0.4426443929535574,0.48033704181869114,0.3811124663337012,0.3901620268455592,0.4114940334688448,0.43636502286032874,0.5369639014867505
