trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2
22,0.20996026042086427,0.25651481231636164,0.23362987869795945,0.22959191661126843,0.23547388695375038,0.23136322355417255,0.22944973485697007,0.22881909906287412
41,0.20996026042086427,0.2414698543171496,0.21027275327634382,0.21902937249379972,0.22040880779686464,0.22316710173831347,0.22503411190132414,0.22850087151995985
84,0.20996026042086427,0.18816796687139278,0.20679034229439572,0.21087467827066822,0.2189722732159318,0.21923397363037034,0.21594309237462572,0.22850087151995985
147,0.21039420460042024,0.2100001834090637,0.21020720801000534,0.20839338695412454,0.21539879293823924,0.21691435001670642,0.2215673815804405,0.22850087151995985
