trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
9,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.1549104310569214,0.1776513803532581,0.21645510311949226,0.251980227579891,0.272082858882028,0.33732382690874624,0.3579803809246427,0.2530182540398407,0.2734800708403864,0.2897015900474301,0.35497761769610287,0.36563679374097996
27,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.12688846996631425,0.14534576459400148,0.15324154339944815,0.17397850283696667,0.19830123838657585,0.21743676724381863,0.24513738434795587,0.2691391489128086,0.2898902343459332,0.3151217438704916,0.3327706611432475,0.36237993654705464,0.36672241280562173
87,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.05197649272074177,0.10361477262097071,0.12331811128280108,0.13641746841193453,0.1480702453689647,0.1574723558960666,0.16936483766071583,0.17927429342765575,0.190196724780176,0.20356344785579533,0.34017297999419926,0.3634655556116964,0.36672241280562173
146,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.13915569387291285,0.05879091256008388,0.09988280445833937,0.11820277166761446,0.12914850648662432,0.13864637507308483,0.1465853225480539,0.26367260929267927,0.21614627373374823,0.23183839781028118,0.24663251895161273,0.34757529884515104,0.3645511746763382,0.36672241280562173
