trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
10,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.15877305231966923,0.14134839498193638,0.13478714069605846,0.14082386111885725,0.1519042641309549,0.1732517247227104,0.1901706690138928,0.20469025607749253,0.21966123728687645,0.17319792788118554,0.18220292082499182
35,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.12255352199039013,0.1283193152527146,0.12668455975662146,0.08940105049194061,0.10665655483292867,0.12054038011794212,0.13102829383735948,0.14400944937700164,0.1567922164609833,0.16774832159244835,0.1818737305272479,0.19259451207262526
93,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.05879409343095875,0.09786557818575993,0.11202072453130654,0.1202380113455633,0.12730391975492567,0.13323072747162287,0.13894049053575722,0.14537723534527905,0.1508494210476339,0.1558463225890608,0.16141973832972495,0.19259451207262526
152,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.1863129505498215,0.08678763862027528,0.1025374246228874,0.11409609906743237,0.12134449081879947,0.12617539462720712,0.13134382060974434,0.13454206280992864,0.1750337457113858,0.18525532916725518,0.16452212523512316,0.1718113295773584,0.19259451207262526
