trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
24,0.06905749168326379,0.06905749168326379,0.06905749168326379,0.06905749168326379,0.0719043272965774,0.09355798150703674,0.061874491693991465,0.09125925380003949,0.10704821823970098,0.12114295279496126,0.13607126597078528,0.15292222522653523,0.172380516832597,0.18474252595897162,0.19879385410010947,0.2144159687595436
43,0.06905749168326379,0.06905749168326379,0.06905749168326379,0.06905749168326379,0.074751162909891,0.09515920459062557,0.07845532789435071,0.09591372862095632,0.10618301876890762,0.1137355840500952,0.12067995422195528,0.14494404186256094,0.1576614090562629,0.16696027404860286,0.1778440008366079,0.2144159687595436
82,0.06905749168326379,0.06905749168326379,0.06905749168326379,0.06905749168326379,0.07759799852320462,0.0967604276742144,0.10799816104245234,0.1158732044681232,0.12077372949374329,0.12604364126137554,0.13132895600846578,0.1369658584985866,0.14294230127992882,0.14917802213823408,0.1568941475731063,0.2144159687595436
141,0.06905749168326379,0.06905749168326379,0.06905749168326379,0.06905749168326379,0.09195675842344792,0.10411372520143228,0.1115522044268462,0.11770689190614693,0.12255329541148098,0.1261165588573059,0.1292507610356062,0.1546731876655918,0.16384241361945023,0.1739859381191718,0.18565505816632494,0.2144159687595436
