trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
14,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.11765128157331979,0.1200965265173389,0.12715046800005078,0.1311729585602278,0.14089551925761534,0.1535416488952933,0.17501748273763826,0.18604347644092994,0.20227117382024004,0.16529800731145702,0.17509253878064485
39,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.10475420788149606,0.11388532130837928,0.08655618290781643,0.10392075223581836,0.11525272547511738,0.12546557508398573,0.13637314550740331,0.14870355242840788,0.16024443539904806,0.17183720519935194,0.18345080891831864
97,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.09185713418967234,0.10767411609941964,0.11694837215686325,0.12432457921883239,0.12989378797744094,0.13554962747571628,0.1421175591891027,0.1470470800946773,0.1522196115356672,0.15837599850529727,0.18345080891831864
156,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.05612110388262204,0.08040526490085623,0.09961790913884379,0.1107089194132113,0.11808645997310328,0.12459449929193628,0.12888956136267724,0.15528355510667727,0.1640805178150163,0.17465912695745867,0.15875880942356213,0.16673426864297106,0.18345080891831864
