trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
6,0.16461398714328085,0.14559082744993565,0.15787411199704293,0.1870790625816787,0.23179060058327702,0.24384967093415405,0.246134519305315,0.254927246191312,0.25508272326711773,0.25916753350074917,0.26556274149626113,0.2565787648220018,0.2631632072392489,0.27047505605846367,0.271467759538519,0.31530628988931253,0.3320934553437036,0.36412475488310875,0.39795143514859627,0.4269345282042264,0.43541205645051106,0.47572327287656546,0.4946051722922695,0.5423682456404951,0.5601992773406101,0.6277031776034531,0.6230162108751588,0.6552833875051477,0.6834215902687578,0.7280737237434349,0.7039358759694516
29,0.16461398714328085,0.1643389367280717,0.16836562266116004,0.2254364066703683,0.22817518323576388,0.22601517360758291,0.2139008935899065,0.21916012752680689,0.21734283772402066,0.22052610523346167,0.2170768261841902,0.22120422078243981,0.23976209382348415,0.25515038213325825,0.2787855924365042,0.29992464704912153,0.325869462396656,0.2986461386541831,0.31623841435371813,0.3332076182079874,0.3389447574068613,0.3607266237761513,0.3720206734174206,0.39720756876132157,0.40887683460514734,0.4460044634702104,0.4466554760359206,0.4648543984712765,0.48610293367258206,0.7220392617999392,0.7039358759694516
65,0.16461398714328085,0.18113600336664737,0.1883850259793275,0.1997436323029511,0.20914379164045263,0.212647702919605,0.21356369760450597,0.21801845694340333,0.22588901612845153,0.2225354770532155,0.228233505491157,0.21935865046991038,0.22051142362291734,0.22198826073802902,0.22508944900632655,0.22709072121569895,0.22791169818226295,0.2331675224252574,0.23452539355884003,0.23948070821174833,0.24247745836321158,0.24572997467573715,0.24943617454257166,0.25204689188214807,0.2575543918696845,0.26430574933696777,0.27029474119668245,0.2744254094374053,0.28878427707640625,0.7160047998564433,0.7039358759694516
134,0.1268427181717996,0.14738260133292586,0.17065010587853385,0.17819020368747335,0.182924328537967,0.18880834050357587,0.19053607478387163,0.19458687560123122,0.20025454246804383,0.20246807520540316,0.20238183855402803,0.20668683239864535,0.21329441803696553,0.211924230392299,0.2180960138051945,0.22024445973615356,0.29601822653268584,0.3155594787869268,0.3307299608815332,0.33744638233112967,0.3591003656198885,0.3701675734840033,0.39590221009153337,0.40612308461137914,0.44262878473656875,0.44366098010606325,0.46278906435091505,0.4789234998530816,0.5084290004099206,0.7099703379129474,0.7039358759694516
