trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
4,0.10634476411642516,0.10634476411642516,0.10634476411642516,0.12297014680037356,0.15622091216827036,0.14490674732126693,0.12936221734130687,0.3117345515305988,0.11128754150728452,0.12964647076637362,0.1351537114604838,0.1409242308168853,0.14900923906568786,0.19121069803845886,0.2671249890111175,0.32524990520664226,0.37439915317637185,0.44231865344113264,0.1804428494400168,0.19208987144186068,0.2025130278469576,0.2157858808893155,0.22312917117890116,0.2345858636454846,0.2425712883926999
24,0.10634476411642516,0.10634476411642516,0.10634476411642516,0.13128283814234776,0.16453360351024457,0.14825867365483378,0.13450050551257853,0.16038781916998493,0.14504427118611737,0.13971090092764882,0.13918237584154694,0.1391768589367906,0.1417781318708103,0.1465277831774861,0.15187157253611577,0.15763607026966067,0.16473394058371468,0.17787220326797795,0.18700275391554486,0.20394561876480746,0.21738284055290463,0.2355884752320209,0.24477987404305596,0.26055840458370244,0.2689114202974245
83,0.10634476411642516,0.10634476411642516,0.10634476411642516,0.13959552948432197,0.13820289465413324,0.11908564099876359,0.13963879368385015,0.14257757008726932,0.13834330978232687,0.1486841086252585,0.14912776199173847,0.15357087998343097,0.15409815580667358,0.15832389027338373,0.15889570424605517,0.16331501492959263,0.16291756166524804,0.16732304048896066,0.1683783767959671,0.1727734024350635,0.17618069220390467,0.17982776545059154,0.18264078176904888,0.1898910245832507,0.2689114202974245
152,0.10634476411642516,0.10634476411642516,0.11465745545839935,0.14790822082629618,0.1415548209877001,0.12422392917003523,0.22568667260722447,0.07753081182845167,0.11958204060509843,0.13112504707942066,0.14076926270936382,0.1489639014022741,0.15402956579999177,0.15815239864500522,0.15838241118552898,0.26885708405298225,0.3026181075531903,0.17388294496448872,0.18023412411891387,0.18764321514101054,0.19598328654661007,0.20147846831474633,0.20861332270726674,0.21623115648797528,0.2689114202974245
