trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
19,0.513940976576844,0.4725860447724576,0.4786973139042219,0.4915021217926242,0.49899545190472694,0.5001005968920298,0.49044158452522524,0.5296039503182062,0.5362585016297547,0.5446957209820935,0.658565935618539,0.6842851307998654,0.6928331916755688,0.6719348859741341,0.6971880443314382,0.7239431098148578,0.7262653608979236,0.7637967691065878,0.7772535441017051,0.780244433679005,0.7670120284399559,0.7693210076603326,0.6062184686794778
44,0.513940976576844,0.4519085788702644,0.5024304143722973,0.47417142526875006,0.5200728134846524,0.47957580780575576,0.506136867428097,0.5334898503118248,0.5356998772919104,0.5494729549961072,0.5801644379675084,0.5534723113533221,0.5547696053020408,0.5596364165817374,0.5766066176712878,0.5823282920898942,0.6013721003340085,0.6962754973813569,0.7083598562557898,0.7146284259821567,0.7214792417924232,0.7410206648945561,0.6429417798386267
62,0.513940976576844,0.4312311129680712,0.5261635148403726,0.45684072874487586,0.541150175064578,0.4590510187194817,0.5218321503309689,0.5373757503054435,0.535141252954066,0.5542501890101209,0.6149672921532511,0.5178028269595987,0.5783484787274406,0.6066559448956099,0.6306640638567388,0.6024641891566654,0.6422950482638393,0.6287542256561259,0.6394661684098746,0.6490124182853084,0.6759464551448906,0.7127203221287797,0.6796650909977754
122,0.4932635106746508,0.45496421343614657,0.5088328183164984,0.47791809032480137,0.5206253859783039,0.4747463016223535,0.5257180503245875,0.5368171259675991,0.5399184869680798,0.60640806231433,0.48223440681544094,0.4758651311011199,0.4530722697699903,0.47790659680660574,0.4944086908482133,0.5013809286702581,0.5104678583279902,0.5368807687825099,0.5606924358070257,0.555812259848438,0.5847185026595046,0.5694951575203291,0.6796650909977754
