trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
15,0.16155855429520816,0.16155855429520816,0.16155855429520816,0.16155855429520816,0.17061581815399512,0.16835890962174543,0.2104770512851505,0.22892544428903813,0.24693148584897207,0.2648966568631123,0.2777900334480607,0.28254318765140857,0.27493315083641423,0.27849327462446377,0.27355722770289304,0.2795801622673757,0.28423663393375354,0.28519192752528166,0.2902498899897647,0.29100235986279593,0.2990346310229445,0.2960560450876803,0.2990916727105479,0.30038930556491894,0.33214272752434837,0.34250189344470783,0.3622209735172911,0.3733668219602735,0.3876018657719759,0.3963861721373359,0.4145541945858119
35,0.16155855429520816,0.16155855429520816,0.16155855429520816,0.16155855429520816,0.17967308201278206,0.09847131143399179,0.18349384515165704,0.2162523619493411,0.23550603005546544,0.24000845525629216,0.24227925356945823,0.2781174345757015,0.279763920305419,0.2849959334518078,0.2798561094811771,0.2856626390488672,0.29308908879455214,0.29402787851351353,0.3002472098224135,0.30100849874786234,0.30874423706687404,0.30962367215077624,0.3147894506100407,0.3146031278886765,0.33380561618030546,0.3460185877489304,0.3685638192493602,0.3725969004496956,0.395489309188405,0.3928908819035868,0.42713349604379897
55,0.16155855429520816,0.16155855429520816,0.16155855429520816,0.16155855429520816,0.18873034587156903,0.22942346226923183,0.2184429071404431,0.26219265219100646,0.25868330278684987,0.2708713280570617,0.2677441583567007,0.27369168149999434,0.28459468977442376,0.2914985922791518,0.28615499125946126,0.29174511583035867,0.3019415436553508,0.30286382950174534,0.3102445296550622,0.3110146376329288,0.31845384311080355,0.3231912992138722,0.3304872285095335,0.3288169502124341,0.3354685048362626,0.349535282053153,0.37490666498142927,0.3718269789391177,0.40337675260483413,0.38939559166983767,0.43971279750178605
114,0.16155855429520816,0.16155855429520816,0.16155855429520816,0.16155855429520816,0.2382465078094991,0.24015694999213769,0.23174256020026524,0.24857830201606218,0.2648099843842333,0.26719587868116035,0.263950964678562,0.2701023813674095,0.27199061579711975,0.2672583459246089,0.2734976854858842,0.27538417907295487,0.27635597653704985,0.28025257015711597,0.28099622097772947,0.28932502497901497,0.28248841802458435,0.2833938948110551,0.2861754832411613,0.3304798388683913,0.3389851991404852,0.35587812778522204,0.37413674347085135,0.3797144223555468,0.399881462371085,0.40197489312782475,0.43971279750178605
