trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
13,0.22751613065654158,0.22118364885188088,0.22869958845673888,0.1802229516515363,0.20176406209254635,0.20884333754355325,0.20684096699419166,0.2137039149381948,0.20854179624922903,0.21476887519824325,0.21530462381727228,0.21238607803147877,0.21686377434167,0.21697481677846325,0.2213714332645328,0.22757166287585165,0.23370612850465347,0.23199254485108864,0.2446225282000987,0.2417976063265869,0.2510501354416872,0.2596865899108487,0.2244637868585034,0.22458692603101846,0.22526878387561802,0.24336758852875268
33,0.22751613065654158,0.22408829953316753,0.22638214565868678,0.20225417871785367,0.1842761557313862,0.2086951113422481,0.20244352042460537,0.20940132673566927,0.21267162990138094,0.21480735297698816,0.2137266110053025,0.21567797975754904,0.21529272873549207,0.2147892777953329,0.22234618035282605,0.22629051253637547,0.2310326232180019,0.23014561552004964,0.23706292916609523,0.23541407178722681,0.24188540677641063,0.2450956319752328,0.2302139919937054,0.23060254331538968,0.23292119279594284,0.24476458193499523
53,0.22751613065654158,0.22699295021445415,0.22406470286063465,0.22428540578417108,0.22486124463285093,0.22637354466112045,0.2226000003965335,0.22219875018574978,0.22305457174116816,0.22300991729575032,0.22326889947284098,0.22324413442104105,0.223303061994289,0.22370617200155543,0.22332092744111934,0.2250093621968993,0.22835911793135033,0.22829868618901064,0.22950333013209176,0.22903053724786673,0.23272067811113403,0.23050467403961689,0.23596419712890737,0.23661816059976093,0.24057360171626763,0.24616157534123775
113,0.21827899817059426,0.231017031254791,0.22300308360859927,0.22292236729560305,0.22331911810206634,0.22116629557969802,0.22281091590343696,0.22263758754245733,0.2239440486951132,0.22101055080786064,0.22092882167218253,0.2200280163591223,0.22166537043616266,0.21979180759078232,0.2173674384689634,0.21954087622540538,0.22020068404501505,0.22139073561523254,0.21884303899520474,0.2194360713285887,0.22001227493158237,0.21871358172330144,0.2185713087466472,0.21761637495529323,0.24197059512251015,0.24616157534123775
