trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
7,0.20725885776803715,0.20725885776803715,0.20485592986134823,0.43040824689779716,0.17912180644264766,0.18362591039015755,0.1792648024191967,0.17989319644596896,0.18411797537733046,0.1842964751760246,0.1858113362195774,0.1912286263482708,0.20008098930749113,0.2241573093376341,0.1828925606650662,0.18296401391632103,0.18764421589124092,0.1895664150289684,0.19403624152644913,0.20220794514433738,0.21484964308714027,0.21144410228239105,0.22260485069910052,0.2335666658824912,0.2539573925387354,0.27568637730789003,0.3014256761723025,0.33327717194913736
31,0.20725885776803715,0.20725885776803715,0.20405495389245193,0.1965220591278004,0.19012842910791408,0.188165069851014,0.18883302785530756,0.18481231888609495,0.18384946804843316,0.18411597180006126,0.18305557725632854,0.18301896583586985,0.18214800127173653,0.1812025789678974,0.1846151074780185,0.1823385635624007,0.18664669130804598,0.1852662824543565,0.18716477904023293,0.19428257995976544,0.20481618781413372,0.2136534071051435,0.2255886652304195,0.23622599943318176,0.2598678569072533,0.28095921744143565,0.3082478290825914,0.341620286237986
95,0.20725885776803715,0.20645788179914085,0.15041244267703557,0.1571085611121148,0.1625265728813713,0.16832601438806188,0.16836673453435116,0.16864567108823597,0.17145168029244104,0.17349421629396533,0.1746309346526057,0.1770034870301334,0.1783206116111225,0.17944746703916167,0.18421491462416167,0.1896392650576308,0.19816668017819222,0.20777916649888153,0.21805867551348124,0.23491655363315342,0.20702549263688616,0.21663722163646248,0.22824799878111007,0.24213646380169965,0.2651406970407989,0.2877813703517246,0.31659094337144006,0.341620286237986
155,0.20725885776803715,0.20565690583024454,0.6642944346677939,0.16811518377738122,0.10734874623456654,0.12131293726087483,0.12917350794152438,0.1372256693852439,0.1426539770951833,0.14688493789089435,0.15150433601483976,0.18854223816881227,0.20123896047437828,0.18117001385211395,0.18358946427024134,0.18864174047443585,0.19386654760358032,0.20090770401266533,0.2101333103289093,0.22488309836014686,0.2092347974596386,0.2196210361677815,0.23090733233180064,0.2480469281702175,0.27041353717434446,0.29460352326201356,0.3249340576602887,0.341620286237986
