trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2,0.8980344976265405,0.8980344976265405,0.8614380199539438,0.6861011292906486,0.5107642386273534,0.7124300564402588,0.4781495708659198,0.34091735297643727,0.2581400788290629,0.1753628046816886,0.1422928704806363,0.14445160431567847,0.10774347470225448,0.12310355529103498,0.0987418056290771,0.09792285971483583,0.1306966178109581,0.14538300123220782,0.20715984035541748,0.2264784617330299,0.26375327748136895,0.2794338463325723,0.33390387101489893,0.3491869416364067,0.40138378544530995,0.4149519298405067,0.4668807687771909,0.5301540920294728,0.5909691936266299,0.5909691936266299,0.5909691936266299
22,0.8980344976265405,0.8888853782083913,0.8176037972881199,0.6422669066248248,0.5611806930805798,0.6538599350466741,0.4438415163935492,0.3202230344395937,0.23744576029221937,0.15466848614484502,0.1361052544912689,0.14521029336267982,0.14595142781228587,0.14885012988734378,0.1444407974034797,0.1456854769603505,0.15017159772626498,0.15412931704316907,0.16277815216201508,0.1749253495912875,0.18291029161240424,0.2204736134722426,0.250591088634302,0.26084235229645086,0.2952472187120675,0.42793413957467774,0.4826990995902614,0.5453578674287621,0.5909691936266299,0.5909691936266299,0.5909691936266299
67,0.8980344976265405,0.8797362587902422,0.7737695746222961,0.5984326839590011,0.6115971475338061,0.5952898136530893,0.40953346192117857,0.2995287159027501,0.21675144175537578,0.1546681024593711,0.1429342262216758,0.14185038855028484,0.14643840739821987,0.14454359039705764,0.14505109424419285,0.1458149193528443,0.14706952663610615,0.14786739236037108,0.14928645567302254,0.15282112933663183,0.15605889429922035,0.16151338061191292,0.16727830625370507,0.17249776295649508,0.18911065197882504,0.4409163493088488,0.49851743040333185,0.5605616428280513,0.5909691936266299,0.5909691936266299,0.5909691936266299
126,0.8980344976265405,0.870587139372093,0.7299353519564724,0.5545984612931772,0.6620136019870324,0.5367196922595046,0.3752254074488079,0.27883439736590654,0.1960571232185322,0.1484804864700037,0.14369291526867714,0.06953552159222308,0.09735698069472616,0.10928353566692658,0.11701975810220033,0.12233950262000502,0.12621581037865975,0.12898144922998156,0.13155134507629876,0.13362316487885617,0.13665352286619337,0.2477086258134059,0.25823262394505586,0.2869407742009025,0.30203129090966585,0.4538985590430199,0.5143357612164023,0.5757654182273406,0.5909691936266299,0.5909691936266299,0.5909691936266299
