trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6
13,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.16446131685875223,0.1728726381229272,0.1584660080365147,0.17727795294816928,0.17781824640195196,0.18081645043149355,0.1817304716404799,0.19284915505738928,0.2120579382720382,0.2446888229903548,0.2692814031897528,0.295521778899256
33,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.17334167243250817,0.17085070919048512,0.17163575136839823,0.1789473493632157,0.18321279422380757,0.18447013542164087,0.18541340425166186,0.19039719626657453,0.19521666813612767,0.20200578143657533,0.21597942835743328,0.23618057550014945
57,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.17691649598781134,0.17401413648599764,0.18047694016247104,0.1831039333321796,0.18584800451808725,0.18826199248222217,0.19220668380811884,0.19669044202144162,0.2008646723410083,0.20839415440856168,0.21602516435105346,0.23618057550014945
117,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.14670060571124038,0.15558096128499632,0.17489456705536927,0.09965293828773529,0.1326840671722799,0.1385780151598267,0.15139880197413477,0.15709308435468275,0.1681933724355074,0.17497459216394423,0.18146430966984908,0.18660416644322064,0.1917063941273326,0.23618057550014945
