trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
4,0.08808164352456842,0.13246679874628647,0.15637065486818266,0.18921143534849066,0.19146989112734908,0.19100193799863044,0.20080679660225637,0.2244413178048499,0.25216079104252015,0.2940319854404399,0.32019972966334925,0.34329024522027546,0.38781098329565483,0.4311591442882598,0.4732587633098196,0.21389157606133705,0.25772572986387343,0.28217319983337896,0.30662076900255875
24,0.08808164352456842,0.17685195396800454,0.18368106916575624,0.1860667464947763,0.18257270734146736,0.18333836356982924,0.18691461684699373,0.1874600307101791,0.18657029167532724,0.19404701677371128,0.20365391365732424,0.21713756014585578,0.2908639891645517,0.3181263104496387,0.35055551074542324,0.23117661583564647,0.26235776699083213,0.289764897691173,0.3112528557293546
49,0.08808164352456842,0.1529560972693068,0.08993024349137725,0.12648647367910476,0.1381092808679974,0.1497599318206186,0.15515479449398323,0.16062567539709013,0.16682121427477234,0.17505030265103735,0.18220439039695902,0.1864288545956811,0.19391699503344856,0.2050934766110175,0.2278522581810269,0.24846165560995592,0.2669898041177909,0.297356595548967,0.3158849424561505
103,0.08808164352456842,0.12906024057060908,0.15055864748736525,0.15696972575222576,0.1622887424838766,0.1729575700472258,0.17442931667134573,0.17782121827145186,0.1769078325077537,0.18230369188118273,0.18397643570619918,0.18578553652580848,0.18786646605353108,0.18967318187809704,0.1966065362870276,0.2530936927369147,0.2745815019755849,0.30198868227576287,0.3158849424561505
