trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,0.1187436959011778,0.1187436959011778,0.1187436959011778,0.11620084916939813,0.11105280871579333,0.11960796104038987,0.1150834836099587,0.11325316508469209,0.10436366394140356,0.12327083200380136,0.13233252197465323,0.11366547057999031,0.14311009521702864,0.2008917711024112,0.27758075977931057,0.3640045603726684,0.445822462634514,0.5243864910443828,0.18600135097137935,0.1976194884320569,0.2065006341983572,0.21796050084257135,0.2258975136557343,0.2367638314230911,0.2459090697559492
23,0.1187436959011778,0.1187436959011778,0.1187436959011778,0.11492942580350829,0.10975021185488076,0.11132751825385082,0.12110168768128216,0.12008961050093123,0.13595989701844075,0.13411657807210248,0.13350868900292087,0.1358826404708843,0.14155851751970963,0.14465484705085285,0.15237829482444795,0.15837949424843786,0.167814806713812,0.17980264830899984,0.19563276869595692,0.2122157007776597,0.22347800383182498,0.23936918264719012,0.24932738680760502,0.2646306703451353,0.274607053392312
82,0.1187436959011778,0.1187436959011778,0.1187436959011778,0.11365800243761845,0.13616884661346795,0.10304707546731177,0.13802637282948732,0.13514947011660983,0.14298915802581103,0.1498849369127213,0.15032715866339744,0.15343855396065945,0.15487760891157024,0.1583549838655379,0.1596481396061908,0.16276136012346665,0.1629492541127567,0.16673851552222424,0.1684270637408513,0.1725458949314217,0.17514313723333383,0.17903776735199287,0.18103015357900265,0.18851310248322356,0.274607053392312
151,0.1187436959011778,0.1187436959011778,0.11747227253528796,0.11235540557670588,0.1278884038269289,0.10906527953863523,0.10641671966845295,0.07276743086436638,0.11242508593550024,0.13115635494638558,0.14358337173909835,0.14952394193524274,0.1538661689195441,0.15658477305396476,0.158469152107361,0.30429191137899037,0.3436678725785698,0.1763699332468018,0.1830232760864541,0.18952326456488947,0.1965518190379526,0.2024676405038636,0.20889699250104687,0.21721108611958637,0.274607053392312
