trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8,0.17687098354069572,0.17296618792928392,0.2144284440570792,0.20668453368827036,0.25868141593829946,0.28072435394530904,0.29540423358948253,0.3221053941575457,0.32377162612513316,0.3426900763468609,0.37221781343136623,0.4045299611869672,0.43950793866340354,0.4698680692900149,0.5103771658696108,0.5326687102265347,0.5468636147956324,0.5821980431378998,0.38267430837328464,0.3922624003038686,0.43463160631551195,0.446807765265462,0.4675588575268144,0.4789380754329155
28,0.17687098354069572,0.16906139231787215,0.19422661044010256,0.22385422454336945,0.257245084448516,0.27335468654492145,0.2849017759136413,0.2931335910249998,0.3051379212285827,0.317772140501586,0.32425226751610486,0.34422636979011617,0.35665939784923784,0.38043275983084673,0.37439336332420126,0.38390490294685803,0.39515688712205116,0.3988983267995525,0.4067874503109083,0.4194103625728024,0.4397053542297485,0.44917523561069983,0.4736867314988526,0.4806885234109365
89,0.17687098354069572,0.16515659670646035,0.20427125746250835,0.24717682512248876,0.24360644208380872,0.2645385521643192,0.2716169241058677,0.2810227284475348,0.2897715314753547,0.29893684834514667,0.3017051948913801,0.30437738402754405,0.31305153249165796,0.3172088063087083,0.3233310038855301,0.327119414899398,0.3313871684807183,0.3344480244980374,0.3379664757660011,0.42448411048703893,0.4420728245749863,0.455303109582738,0.4754371794768736,0.4806885234109365
157,0.17687098354069572,0.23463027767405584,0.24126867996142273,0.24131336499957315,0.2459876208882755,0.2520849851447408,0.2682428154000172,0.302397177286334,0.3162308039111078,0.3355773308882565,0.35311757803917365,0.3719426613454738,0.39145980089083643,0.41379298608915954,0.4279998570560324,0.4369915148475152,0.456792605809309,0.35856116643566105,0.3651144380349349,0.42955785840127547,0.4444402949202242,0.4614309835547762,0.4771876274548945,0.4806885234109365
