trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
8,0.5140928368305588,0.5140928368305588,0.5140928368305588,0.5334214667520633,0.3884285837196973,0.33782587207392945,0.2602274329355816,0.24515014326969867,0.23057640339563515,0.23226164083847098,0.22274725546497864,0.22290856482130963,0.24484934683698834,0.2494225133590653,0.2535016915331296,0.2566461347126407,0.262689926638656,0.2700436707436996,0.2773059414721878
27,0.5140928368305588,0.5140928368305588,0.518924994310935,0.4013377591100059,0.27413424183309937,0.17974381821795013,0.20807069806630427,0.20899560369085401,0.22363152509302356,0.22593983433617426,0.22856339872449546,0.2288796445039916,0.24567913198995356,0.25087931146713854,0.2540844825120885,0.25763556532343734,0.26472239199086695,0.2716880774440104,0.279292670136121
45,0.5140928368305588,0.5140928368305588,0.5237571517913111,0.26925405146794856,0.1598398999465014,0.19803228086720295,0.21443224978784386,0.2191977834660608,0.22602721535841938,0.23121699925841857,0.23820928434711863,0.24318977653105792,0.24650891714291875,0.2523361095752118,0.2546672734910474,0.258624995934234,0.2667548573430779,0.27333248414432126,0.2812793988000543
113,0.5140928368305588,0.5140928368305588,0.5285893092716871,0.1371703438258912,0.17154026523525606,0.1904423785952685,0.19608849874054574,0.2056555603992354,0.21080511960586915,0.21450333598939494,0.21674433661324125,0.2440195616840231,0.247965715250992,0.2529189005541707,0.25565670410184405,0.26065746128644496,0.26839926404338876,0.27531921280825455,0.2812793988000543
