trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
19,0.16827840900759677,0.16827840900759677,0.16827840900759677,0.196590700784806,0.2448593549902857,0.22474940746125513,0.223339134438753,0.25402162946582846,0.28022346850355917,0.29470902244074526,0.30226290069360084,0.3201670192013461,0.28408042621494783,0.28663302728337786,0.29054660990446013,0.30194248907771426,0.30503037838663316,0.30491606319675196,0.3018620054510999,0.3049485217259404,0.3110170446862339,0.31107234825997504,0.31350585400428743,0.31585718788425554,0.34799833946295733,0.3603256573767211,0.37464418716858894,0.38523034396327904,0.40425241091700814,0.420741985077246,0.43608687907706506
39,0.16827840900759677,0.16827840900759677,0.16827840900759677,0.2249029925620152,0.20819113386413773,0.23580024108505152,0.26689757824912314,0.2834602383353349,0.2917939543210938,0.2988917852988915,0.30557758304949006,0.3094952093996859,0.2824771910658785,0.2885257562784084,0.29134018091537744,0.30387313310316294,0.30655242999268284,0.30716590279183614,0.30860555940449536,0.31231208316270004,0.3198581958249792,0.3230221684995826,0.3278643651556774,0.33121045796945275,0.34871564516711095,0.36577201062944936,0.3763570988117946,0.3888105107174184,0.4101832776397333,0.4230559054346397,0.44144540571958085
59,0.16827840900759677,0.16827840900759677,0.16827840900759677,0.2532152843392244,0.17152291273798978,0.2468510747088479,0.23685478524414916,0.24199610436299315,0.26495518928200595,0.27430923013461295,0.28372598692682205,0.2988233995980257,0.28087395591680914,0.2904184852734389,0.29213375192629476,0.3058037771286116,0.3080744815987326,0.3094157423869203,0.3153491133578908,0.3196756445994597,0.3286993469637245,0.33497198873919015,0.3422228763070674,0.34656372805465,0.34943295087126464,0.3712183638821776,0.3780700104550002,0.3923906774715578,0.41611414436245847,0.4253698257920335,0.44680393236209665
118,0.16827840900759677,0.16827840900759677,0.16827840900759677,0.28152757611643364,0.224590715731562,0.27540751998584084,0.26107299507203274,0.2606942259456412,0.26631826972022393,0.27932090099042056,0.277231338918128,0.2856836613640172,0.28474029828834735,0.2897530388935428,0.3000118450522656,0.3035083267805834,0.3026662236016678,0.2951184514977045,0.29758496028918074,0.30217589354748864,0.2991225280203675,0.29914734285289746,0.3005039177990583,0.3472810337588037,0.3548793041239929,0.37293127552538324,0.38165017720913963,0.398321544194283,0.4184280647198522,0.43072835243454927,0.44680393236209665
