trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
11,0.13695410092323987,0.14221054486068432,0.16198705276518482,0.14985961499363504,0.16631703520454463,0.15317354156556734,0.16151290907932164,0.1641697172488105,0.16230764003485346,0.16447010546218785,0.16815961197889454,0.16874395528752983,0.17624167531171328,0.17952860991721448,0.18924205882324555,0.1912971824322133,0.21536132816704998,0.21270638418125024,0.23485235097852955,0.23277277735615626,0.2599876292937328,0.26520835298704476,0.2794180873325045,0.2965948661467825,0.20230103158658702,0.23050945033378645,0.2415949472812212,0.2523957869756188,0.2610453605056465
30,0.13695410092323987,0.14746698879812878,0.17373024682562033,0.1734993220823686,0.16946146452901373,0.17253951005797705,0.1730587456469212,0.17332903765785143,0.17652277105095954,0.17743656532642224,0.181677531995723,0.18626207050121807,0.19242928383380695,0.1791539629828478,0.18459033197850583,0.19017636281058423,0.20033243746348284,0.20096016850888848,0.21435044157353833,0.21454229923519214,0.2326897479377657,0.235297644386567,0.24505916692589846,0.2554937590187256,0.21333109718660118,0.233583594107372,0.244063551981353,0.25532760212268585,0.26243833212359324
50,0.13695410092323987,0.15272343273557323,0.1854734408860558,0.16567639627704664,0.16923611613731632,0.17888361200592545,0.17165631813153953,0.17313396029133787,0.17343632739554798,0.17335526731084722,0.17539066980013457,0.1750421160271341,0.17693639934250524,0.17877931604848113,0.17993860513376608,0.18905554318895515,0.18530354675991573,0.18921395283652673,0.19384853216854708,0.19631182111422804,0.20539186658179856,0.20538693578608924,0.21070024651929242,0.2143926518906687,0.22436116278661533,0.23665773788095756,0.24653215668148482,0.2582594172697529,0.26383130374154007
109,0.13695410092323987,0.15024385870474935,0.155956493278232,0.1582704341915821,0.16110617279681932,0.16417502593621136,0.16524481361517043,0.16201162467955327,0.16539434480867013,0.1669370191594173,0.16929356086343164,0.17067919219210007,0.17125208291236738,0.17108476366738834,0.1735707597221394,0.17258478338061478,0.17479674618172877,0.17645670870098584,0.17818391202878336,0.1801805647987805,0.18117463519756227,0.18420214613049724,0.18662174364732503,0.19127096598657287,0.2274353065602009,0.2391263425810894,0.24946397182855184,0.2596523888876997,0.26383130374154007
