trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
6,0.16784168095333252,0.1715823743932685,0.1701503887490075,0.2793878466282864,0.28798757208179837,0.27797273178023985,0.27798133434346645,0.27513107607779536,0.27722247616548734,0.2752199488584132,0.2775424859590948,0.28938050005644184,0.30117765042346356,0.3122874160003457,0.3424760241817788,0.23399197883995063
26,0.16784168095333252,0.1753230678332045,0.15749632278493852,0.22567864844322189,0.2387202427071356,0.13339173585961545,0.17088167384319553,0.19283490262262407,0.20408587345969403,0.21218327091209002,0.21912370850507215,0.22139547759262307,0.22440254670973023,0.23016987593284152,0.22981476437480997,0.23538438366166417
84,0.16784168095333252,0.17906376127314053,0.1448422568208695,0.17196945025815732,0.18945291333247283,0.1997672931562073,0.21050380788960982,0.21722756923518158,0.22182858697738547,0.22587413297203318,0.22894605289327574,0.23163511166874345,0.23401174077344766,0.23507631981031196,0.2312071691965235,0.23538438366166417
144,0.16784168095333252,0.18280445471307652,0.1942875378945229,0.20366008496599988,0.2091609318278522,0.2153125589639077,0.22321790381288284,0.227496885922738,0.22870286567456632,0.22967026034641774,0.23453602341351,0.23624420674522037,0.2731495783868967,0.2887761719960454,0.23259957401823705,0.23538438366166417
