trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
23,0.10379968332602776,0.10877829532181678,0.1209281094747586,0.0971494961111153,0.1190175978050991,0.11826551965603012,0.12489427003606328,0.12429909744396174,0.13238866153341064,0.13123698906476314,0.13613684723660519,0.13567338210104454,0.1389512774954024,0.14359369496940363,0.15028947372222265,0.15013560212289165,0.15863299612135454,0.1593640727633931,0.16954807245644096,0.17181223296424186,0.18814902838568123,0.205121102284362,0.21302746412500953,0.23897770732148732,0.25498264592713793
42,0.10379968332602776,0.1137569073176058,0.11907903752322144,0.08610865925169366,0.12490063556830032,0.1165425079039495,0.13027320077166354,0.132613765239489,0.1338238702122768,0.13503687634518,0.13685726244567134,0.1370269195237305,0.13834350597757414,0.14005113566114097,0.14221672350418788,0.14268779901764522,0.14562247490708932,0.14611660460819342,0.15032951920103793,0.15019382132533796,0.17135296950962303,0.1817689594341764,0.18845691944958293,0.20400598084261123,0.21611700995799
81,0.10379968332602776,0.11873551931339481,0.12233051546520061,0.1300699149143505,0.13288475515108186,0.13421535668109835,0.13640642820003407,0.13682116698482014,0.13986867884065765,0.14042185228130535,0.141993799525343,0.14312510599869221,0.14431491586603962,0.14463567858880227,0.1460992657363222,0.14662153435800154,0.14893037502530998,0.14850468481157314,0.1517659987925248,0.15237541148049083,0.15455691063356483,0.1584168165839908,0.16388637477415632,0.16903425436373518,0.17725137398884203
140,0.10379968332602776,0.12277718142629575,0.10819033297053694,0.1277713581290424,0.1277447200609633,0.13250492591428356,0.1310294299806501,0.1363425993488659,0.1377945767048746,0.13854171763849107,0.14039061306669942,0.14092694791876526,0.1425490100925972,0.14363982941529818,0.14339018704373643,0.1459804824851059,0.1462419743158214,0.14777222005183818,0.14825767350947153,0.1497495739700941,0.17983900645896342,0.18572214035450016,0.2014320410478218,0.21200845014543657,0.17725137398884203
