trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
20,0.13295097276874474,0.13295097276874474,0.13295097276874474,0.13295097276874474,0.13327555476963887,0.13392471877142714,0.13457388277321544,0.1352230467750037,0.155016132540242,0.12595046573816313,0.19903944360519468,0.2229784424006266,0.23576259657479476,0.2370983295634613,0.2350139543373452,0.22987555900652845,0.23722310744024042,0.243233744920724,0.24887795910197164,0.2557947063693563,0.2645497543830493,0.2702364208737514,0.27279608480156553,0.28112339245003076,0.30823861608207553,0.31812911408132316,0.344528680526741,0.37504234021134203,0.40212118036812305,0.4285800112126053,0.44792388709195086,0.46952690902932215
40,0.13295097276874474,0.13295097276874474,0.13295097276874474,0.13295097276874474,0.13343784577008594,0.1340870097718742,0.1347361737736625,0.13538533777545078,0.16475038442241405,0.1487277411252248,0.18103788479388444,0.20097246929093715,0.21070702434507932,0.22083390850768342,0.23034680473404623,0.23516332461854803,0.24126995233964815,0.24938594074552817,0.2566650858194783,0.269639781378276,0.28253065589081694,0.2896201006894709,0.29178381371059503,0.30056233402734456,0.3107973767669859,0.3205730265194356,0.35251389852917614,0.382551820772064,0.40864430023347603,0.4352252482056484,0.4521567667207183,0.47531695646552347
99,0.13295097276874474,0.13295097276874474,0.13295097276874474,0.13295097276874474,0.133600136770533,0.13424930077232128,0.13489846477410958,0.13554762877589785,0.1744846363045861,0.19453207627288177,0.2007962770838921,0.20862123269287405,0.2136318982886072,0.21785683712967654,0.21930002778248928,0.22912941764142497,0.23092935327111563,0.23330370566695835,0.22810455635151686,0.22858795136751395,0.23146906124231226,0.23482062698350656,0.2422455092954032,0.3031210947122549,0.3132412892050983,0.3285582445218707,0.3600233790898981,0.389074940637417,0.4152895372265191,0.43945812783441585,0.4579468141569196,0.47531695646552347
160,0.13295097276874474,0.13295097276874474,0.13295097276874474,0.1331132637691918,0.13376242777098007,0.13441159177276837,0.13506075577455665,0.1452818806580699,0.16552332535693143,0.1630211277112097,0.1724061377883712,0.191628454064539,0.19173595239663874,0.22643539573351087,0.22458779339450885,0.2331762625408327,0.2370815490959198,0.241090832384465,0.24194963136043657,0.2465688528752816,0.2508527410580318,0.25380835589253603,0.26168445087271697,0.30567985539716525,0.31568520164321073,0.3365434625243059,0.3675328596506201,0.39559806050277,0.4219347742195622,0.44369100746318335,0.4637368615931209,0.47531695646552347
