trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
8,0.25597719429112326,0.25597719429112326,0.22835825696852394,0.21859847892972462,0.22407037095399962,0.21423834091605498,0.21763815063372313,0.20844724387070235,0.2035748489505307,0.203847493370156,0.20271529420375917,0.20199296713859918,0.205533034148032,0.20442863277602663,0.2149259072508375,0.2218267225451934,0.24536674525436877,0.23714557839203126,0.2652594082521422,0.29503603936185685,0.3318030718026439,0.35865685524467483,0.3822919673221888,0.41893381348963826,0.4544513327174984,0.476714867973829,0.5497255524886615,0.5779620196862506
28,0.25597719429112326,0.19161086246165046,0.2011217236768324,0.20443822749835036,0.1963488359960585,0.200265163291765,0.19421871321020057,0.19012010463400508,0.18700305046741908,0.1836303062156019,0.17778553807290076,0.177492203980011,0.19330830429461593,0.19475746920376313,0.20395137893821147,0.2129144989083832,0.23290979860432587,0.23611972647594157,0.258733815394242,0.2813566826459318,0.3385165176631516,0.36456563326405333,0.3914524288640512,0.4278131932966033,0.460017216531581,0.4949675391025371,0.5567846692880588,0.5779620196862506
72,0.25597719429112326,0.1822240493250238,0.19242607385926955,0.18573148395953074,0.19383221447678461,0.1810911578228443,0.18013868859504065,0.17582136004360538,0.17676809325469478,0.17875268679070924,0.17639749292933757,0.1773435838513277,0.18108357444119982,0.1850863056314996,0.19297685062558545,0.20400227527157302,0.220452851954283,0.23509387455985187,0.2522082225363418,0.2676773259300067,0.34522996352365937,0.37047441128343184,0.4006128904059135,0.43669257310356835,0.4655831003456637,0.5132202102312453,0.5638437860874561,0.5779620196862506
132,0.25597719429112326,0.20529115314677387,0.2055122763944971,0.2049009274567652,0.09665844823398004,0.11684951374907451,0.12625029220709072,0.1333399061398009,0.1378658131375188,0.1383780740510054,0.14474907188772304,0.1474149140711714,0.19275610360861323,0.20000610644116856,0.20740178658538944,0.2246845102629709,0.22879921517315713,0.25017664140599705,0.2736221309490993,0.2997401988663253,0.3519434093841671,0.3763831893028103,0.40977335194777587,0.44557195291053336,0.4711489841597464,0.5314728813599534,0.5709029028868533,0.5779620196862506
