trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
13,0.11126185527297622,0.11126185527297622,0.11126185527297622,0.11126185527297622,0.16130572826155745,0.20315011556051357,0.20564201661371345,0.2104621163538069,0.20487311529904995,0.20266123289129587,0.20116611502308496,0.2030807741414873,0.2096297448573624,0.2249773708199618,0.24543146481940314,0.2616349135143259,0.30034381619930217,0.2265019750185046,0.23418117369468272,0.245785299594126,0.2610933002510434,0.27875227934828006,0.2954321264817694,0.3139217230469398,0.3350716947667509
33,0.11126185527297622,0.11126185527297622,0.11126185527297622,0.11126185527297622,0.18632766475584805,0.19366929532073063,0.19703322571737078,0.19537254188662287,0.1959496245889606,0.19854835636425477,0.19731114773480596,0.19869279801372106,0.1991398159421952,0.2164832371563954,0.2276216352849294,0.24065018798888727,0.2622184598742755,0.2277064107531325,0.2368163372981439,0.2489521989403865,0.26558040123324156,0.28309466791470017,0.29942966148209393,0.3191689863292005,0.34039941734439577
57,0.11126185527297622,0.11126185527297622,0.11126185527297622,0.11126185527297622,0.16380588921021008,0.17543455750743747,0.18644128826696094,0.18764108616197045,0.19304449427017184,0.1964147156634138,0.19943332685120646,0.2026366548080781,0.20585633104108003,0.207989103492829,0.20981180575045563,0.21966546246344862,0.2240931035492488,0.2289108464877604,0.23945150090160505,0.25211909828664697,0.27006750221543974,0.28743705648112033,0.3034271964824185,0.32441624961146115,0.3457271399220406
117,0.11126185527297622,0.11126185527297622,0.11126185527297622,0.13628379176726682,0.10894495963257268,0.13494054074237427,0.14050585289189219,0.15184146497800938,0.16269993269846353,0.16646690290913602,0.17283690144124286,0.17679215894913686,0.1807775058289023,0.18434272170224453,0.18779248020764244,0.18929732668511562,0.2252975392838767,0.23154601009122155,0.24261840024786552,0.25660619926884515,0.2744098907818599,0.2914345914814449,0.30867445976467917,0.329743972189106,0.3457271399220406
