trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
19,0.11266407639678838,0.11266407639678838,0.11439715860011203,0.13516053550865212,0.12377619997170812,0.14657499826875647,0.1603062202862713,0.15885587998928533,0.17099949870113298,0.17169846364363417,0.1794205384792892,0.17865438020195912,0.18994815227536851,0.19237006788408081,0.2023048085694216,0.2018174205541272,0.22461744498773945
34,0.11266407639678838,0.11266407639678838,0.11613024080343567,0.13771806335205447,0.13560130371812487,0.15077020389731693,0.16554161687158528,0.17454174274350728,0.18010984980100594,0.17224699138765356,0.18093925668510435,0.18107077202451957,0.18954452987968723,0.19179918904253587,0.20028772180501953,0.20000080189455074,0.2151073125131388
54,0.11266407639678838,0.11266407639678838,0.11786332300675932,0.14027559119545685,0.14327592765504435,0.15438084840182506,0.16455070193438892,0.16405135779754376,0.17118253034050998,0.17279551913167296,0.1824579748909195,0.18348716384708003,0.18914090748400597,0.19122831020099093,0.19827063504061748,0.19818418323497428,0.20559718003853814
119,0.11266407639678838,0.11266407639678838,0.13260300766524974,0.13602565703762465,0.1460362654405279,0.1569210313968463,0.1580874998127995,0.16493091309211613,0.16618831497025183,0.17144409054785856,0.17198689246830992,0.17865655053704915,0.1774533317660649,0.18318070153015842,0.1832610017358162,0.18671149671220094,0.20559718003853814
