trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
14,0.3384460716079953,0.28572885191970204,0.25618251366936373,0.2538207015910442,0.22551721870430244,0.22189210449490965,0.21013735900582742,0.21947118220083908,0.20655736514170417,0.2129120396366922,0.20929008968831067,0.20721960851800633,0.20431391698711154,0.20471029625329276,0.2043268061188814,0.20825411614948863,0.1998339461465725,0.20410288705677013,0.22412647057506474,0.21417744524981153,0.23394767846039627,0.2516269864130881,0.2713003235822114,0.2875272219404843
32,0.2892810945223198,0.24780060819809885,0.23074751644109429,0.23166328056901012,0.22307268568079322,0.2229355747334922,0.21692100168443879,0.21407228708427675,0.2146228525007766,0.2142308392423162,0.21147847923200905,0.20731318118073408,0.20487856344220232,0.205088095576156,0.2020499744435834,0.20230404380590503,0.1995479180846921,0.19908471497035904,0.2183686059240369,0.2137319081280419,0.22389200811159626,0.2306475389414387,0.27535704817177964,0.2875272219404843
72,0.24011611743664432,0.2349889964372224,0.22751622522066378,0.22482014731995542,0.22546064287368298,0.22419268829708608,0.2224374314174757,0.2218948334808619,0.21935022814357852,0.2200573334185309,0.221422546065231,0.21802383659857155,0.21536305685961224,0.21546977218099497,0.21618472960471924,0.2157423537845581,0.21610812222645873,0.21295870605003006,0.21261074127300902,0.2132863710062723,0.21383633776279626,0.2096680914697893,0.2794137727613478,0.2875272219404843
132,0.2629224846781732,0.2295589501767706,0.22690363212347123,0.22969692865971775,0.22463216393217356,0.22799375214351728,0.2268293870226868,0.22682026566231955,0.22412499007414755,0.22700227551544608,0.22406217766968758,0.22319149523761492,0.2206020607441181,0.21990106039529317,0.2208952975982293,0.21905287660364423,0.2184812541368024,0.22032376570089743,0.21739125440082574,0.21738446264125932,0.21769520276545345,0.24048420752600036,0.28347049735091606,0.2875272219404843
