trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
5,0.21673907753437835,0.2873985261480452,0.2932975419161846,0.25877637880317583,0.2393625566380013,0.24707320314736564,0.233600403740999,0.22414329894228716,0.2281403619853612,0.2203042790672538,0.24365039562278168,0.23282393959262004,0.26677304484552405,0.30020035123728284,0.33238662893843884,0.3378561061690717,0.3746439835293394,0.3768922821689426,0.398934893241755,0.3924937645749226,0.4260933346689475,0.42988453403726323,0.45657111919347526,0.5,0.5196666553961662,0.5593489575330046
23,0.22180102197735418,0.25460825943299153,0.25279312684720806,0.24968029191911942,0.2527182957133067,0.24745774763892897,0.24890620109389477,0.24458910902888176,0.25133948198276085,0.24645839703826045,0.25037145351142825,0.2479847002474857,0.24837344080053958,0.24667462761898637,0.24509903645420814,0.24718553100516633,0.24110216017708289,0.24243706638752213,0.24492994711678515,0.2561000701946349,0.3350801863250015,0.33769267887307985,0.3515552222145414,0.3723938936608454,0.5295872309303757,0.5593489575330046
63,0.22686296642033002,0.23993491375765721,0.2380161558653026,0.23794842910962785,0.237833364069602,0.23785677278365908,0.23971657814470113,0.23521917077315874,0.23939515331365704,0.23761954729599333,0.2433429897152531,0.2414524140070558,0.24051648011736407,0.24248489377288698,0.2427893109177102,0.2431468572151381,0.24422167873690775,0.2436431018927842,0.24382270220152155,0.24245177115512934,0.24406703798105547,0.24550082370889645,0.24653932523560748,0.24478778732169082,0.5395078064645854,0.5593489575330046
123,0.21579186311486745,0.21714974720741784,0.2174104469990299,0.2165042947015061,0.21525730381886501,0.21747165722214967,0.21472153138741498,0.22210505932779864,0.22103510922724634,0.22301158671781973,0.2198926173585409,0.22296657170553374,0.22415734222143216,0.22419750334886676,0.22324161074755894,0.22508986771102613,0.2273382832946705,0.22712352883394843,0.2265659306364624,0.22707971867006013,0.2282076387648922,0.22921171122937165,0.3732696626178037,0.3822272213589285,0.5494283819987951,0.5593489575330046
