trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
3,0.057935744428795156,0.057935744428795156,0.057935744428795156,0.057935744428795156,0.07072441890612767,0.106778536914199,0.11021701610151538,0.12226828926991481,0.1382185250869727,0.09810014655662691,0.10305407288691788,0.1377178964025298,0.14191281925616694,0.1714102503247085,0.20130796851307586,0.2415757968957259,0.2471224166269441,0.3079980431750828,0.291143360689016,0.3520363872710695
22,0.057935744428795156,0.057935744428795156,0.057935744428795156,0.057935744428795156,0.08351309338346018,0.1044666314902728,0.10996828349991904,0.11318831092912658,0.13103818867539999,0.13225865444891527,0.14811223715709151,0.14958272534002628,0.15981025435723945,0.1582898948657219,0.17269489139922214,0.17181036602965327,0.18653839734436167,0.19204568592336188,0.21082391110877438,0.3520363872710695
57,0.057935744428795156,0.057935744428795156,0.057935744428795156,0.057935744428795156,0.0963017678607927,0.1021547260663466,0.10971955089832268,0.13849898446564113,0.15288124868701058,0.1539029069549631,0.16327548246917273,0.1636321378306745,0.1740758801056197,0.1733589456748855,0.18083501055922718,0.1830564610195868,0.19034339115713153,0.19215507139746274,0.19611024198024551,0.3520363872710695
122,0.057935744428795156,0.057935744428795156,0.057935744428795156,0.057935744428795156,0.1090904423381252,0.11046574870311174,0.13134826761070303,0.14539886149854542,0.14695405633734673,0.1561831126354312,0.15643388522251356,0.1650616070205204,0.16510000767839225,0.17062075228325277,0.17123095692345852,0.17678966961437614,0.17721825729795893,0.18248729494655694,0.27407331462565754,0.3520363872710695
