trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
18,0.19947895674849522,0.2012851555084742,0.20152219371935068,0.17858449073155222,0.1981433047302661,0.17950865811468159,0.21886683527132525,0.21986468532860787,0.2139664247181312,0.2084089917017148,0.21320202202467695,0.21591192287104471,0.21285872269836972,0.21419937483019777,0.21008507555512584,0.21221347915597086,0.2079982419165974,0.20446394802224063,0.2079561175011273,0.21185242755531042,0.22260933448258863,0.23618125291610478,0.2544074689245089
36,0.19947895674849522,0.20218825488846368,0.20538176861835944,0.21957737108904218,0.2126812493788157,0.21317686764059393,0.2159942745357242,0.21167735328969467,0.21971007381324553,0.21716743243312653,0.21869334763309825,0.21891857154397767,0.2184180104610975,0.21947289416409194,0.21918731239699923,0.2180375514306706,0.21545902819628057,0.2122208361658406,0.2138770554583002,0.21610272248259793,0.22014821803335335,0.24073780691820582,0.2544074689245089
76,0.19947895674849522,0.21207348340658852,0.2125875103305149,0.2133277412446626,0.21189971614798156,0.2149177910276449,0.2153826016386529,0.21715396158697695,0.21916681661814724,0.21536404420284583,0.2198588647884987,0.22013690765929844,0.22076515229969726,0.2202795114454374,0.2207803260858564,0.22030799210216984,0.21911058963664162,0.21997772430944051,0.21979799341547313,0.22035301740988547,0.21768710158411808,0.24529436092030682,0.2544074689245089
136,0.2003820561284847,0.21886112804617583,0.21326226253959787,0.2097115929406724,0.2229565591629622,0.21595004995983857,0.2229378569113885,0.21700317674130223,0.22406152114468292,0.21700564930974117,0.2173534611254404,0.21993495867444265,0.21831542495592096,0.2245234748428883,0.2210682551817268,0.22056771187890334,0.2228885515017611,0.22071364492468734,0.22368140910901396,0.22226820497047095,0.22693417725011145,0.24985091492240785,0.2544074689245089
