trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
12,0.14060027044637247,0.14060027044637247,0.14086429857248114,0.14139235482469853,0.14192041107691591,0.14244846732913327,0.14905877573598364,0.15279186624900362,0.15750376235449745,0.16531958967203467,0.1875808445359713,0.22480257504686338,0.1854863569103937,0.19768362182422977,0.21208676221547457
32,0.14060027044637247,0.14060027044637247,0.1409963126355355,0.14152436888775288,0.14205242513997024,0.14258048139218762,0.1519729269230505,0.16592687957269797,0.16030693503141963,0.16696158143620485,0.16787336758725988,0.1744446955700233,0.18793556414991047,0.20133304704163105,0.2156389071936957
52,0.14060027044637247,0.14060027044637247,0.14112832669858985,0.1416563829508072,0.1421844392030246,0.08001470884501602,0.12513228298708018,0.146784670486578,0.15606345895576784,0.1645217413195191,0.17303953623993315,0.18058794243136014,0.19038477138942725,0.20498247225903232,0.2191910521719168
111,0.14060027044637247,0.14073228450942682,0.14126034076164418,0.14178839701386156,0.14231645326607895,0.1013647197189274,0.12796271375168716,0.14290681544235115,0.15214136259348238,0.15918703004500245,0.1654437422500065,0.18303714967087692,0.19403419660682852,0.20853461723725344,0.2191910521719168
