trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4,0.25504417355184955,0.24794115575596115,0.21521954474102048,0.23683355964139496,0.23587904559050255,0.21341619828558234,0.21738643629351967,0.21330006608883614,0.24091925042398643,0.23652505285407333,0.2617105192328845,0.2599050976964144,0.2982822884663239,0.3393225025181975,0.3924723077334602,0.3793250650146564,0.41836424845953407,0.42066360649823004,0.4739243050940905,0.4641375912715586,0.49660803673343384,0.5006446043113633,0.5643867824791059,0.5694638586119184,0.5756282740875982,0.6591271394132853
22,0.25504417355184955,0.2601584374175459,0.2603703074060093,0.25721214617528515,0.2598685706238841,0.25818601879708114,0.2581943701535797,0.2586481545977353,0.26397256348654247,0.26022792746795115,0.25390290230869295,0.2583794757472693,0.25788673473211865,0.25911396672958087,0.2558315478798366,0.2573765173490901,0.2545559647826792,0.25814019609896616,0.257017126285888,0.26637150792833575,0.3738696024985271,0.37553808638985786,0.4098480075560637,0.41141659667758923,0.59650299041902,0.6591271394132853
62,0.25504417355184955,0.2554651268458374,0.24965692196223654,0.2495239047622515,0.25135056367138114,0.2514015479321409,0.2520925936689054,0.25128742610649946,0.24617053844095466,0.25051024403461786,0.25305265504390884,0.251457992996369,0.2498435871945042,0.251144588569911,0.25123286638348896,0.25046037714986885,0.2507108666946704,0.25054494654139764,0.25072667336652593,0.2497127502219402,0.25113116826362025,0.25043156846835246,0.2553092326330215,0.2533693347432601,0.6173777067504418,0.6591271394132853
122,0.23572387409437637,0.2335843044809471,0.2299555395145613,0.23571593443050617,0.2356966825670008,0.2358768286698777,0.23565603648427916,0.2386705241086298,0.23593201887240242,0.23656873435227707,0.23598041963811744,0.23625644556542144,0.23621167713936017,0.2367217504420272,0.23603006910861676,0.23704914430174628,0.23704194058046954,0.23748135131398004,0.23755858727224735,0.23798783902449874,0.2360239483713576,0.23742992242970448,0.41238654562246996,0.4144988044154292,0.6382524230818635,0.6591271394132853
