trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
8,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10454089322799112,0.11387115183647147,0.08012798166312252,0.11675663940815792,0.1110545115072269,0.14394186632804523,0.14369246208185685,0.17104440995223563,0.1731462513138859,0.2026452024386463,0.2011001893065334,0.23497893163484473,0.2353224546886871,0.27534796670474443
27,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.108678814499338,0.12191102431841966,0.10673952427866003,0.12998358263018012,0.1286936255716027,0.14290164217015547,0.14386769950996842,0.15411475195894028,0.1528757706677366,0.16422535491517468,0.16301632730930202,0.1746377664659248,0.17706490571194436,0.19097559920761575
62,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.11281673577068486,0.12995089680036784,0.144813412917339,0.1446689037692802,0.154768058390851,0.15441984343174867,0.16278380561102948,0.1636714627245031,0.17186348072351867,0.17265812328732377,0.17793285994570024,0.17808715025135197,0.1872529118864142,0.19097559920761575
127,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10721069096755818,0.10040297195664426,0.10583127935452329,0.12419034480256176,0.13403723517421529,0.13445976876498988,0.1448636477561023,0.14281533890430304,0.15245228065018473,0.153378674961256,0.1588784695376403,0.1579881148206171,0.16419004887501715,0.16435201007365507,0.16999197677165098,0.19097559920761575
