trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.13534893228633194,0.1772570865912512,0.18550657716313845,0.18515752407341488,0.22052174715969147,0.2360577166570704,0.24277443272588456,0.23835737772942636,0.2517948419409312,0.2570314692170721,0.2647826197690497,0.26441730869701685,0.26577428009230475,0.26407878487455727,0.2647618145947509,0.27022430580795664,0.27352349759866246,0.27858795454704766,0.29818431019110037,0.30801583942974503,0.3245559707127361,0.33783761460519995,0.3559180424954872,0.3769707660007131,0.39443870919151597,0.4143567560455911
30,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.1536031343605627,0.16440263467347824,0.15948401745389762,0.2022272613349371,0.2189190516462532,0.22665697506058133,0.23638093582033656,0.23202049175521006,0.251816632229833,0.2569654399975191,0.26508851130529365,0.2650209214300666,0.2683959534589516,0.27061988956192595,0.2692323587195149,0.2763661423836449,0.28232485718878486,0.28686334595824803,0.2997070966019263,0.31140881763824146,0.3294330581457352,0.33960134911843276,0.36319452192739804,0.3802206483214153,0.39992279846621526,0.4188316901979293
50,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.17185733643479345,0.15154818275570525,0.20283095064785733,0.2246457898869616,0.23914892955911818,0.2477972280437036,0.24691827030934765,0.2542753954003989,0.2518384225187349,0.25689941077796613,0.26539440284153765,0.2656245341631163,0.2710176268255985,0.27716099424929463,0.27370290284427884,0.28250797895933305,0.29112621677890727,0.29513873736944846,0.3012298830127522,0.31480179584673784,0.33431014557873434,0.34136508363166557,0.3704710013593089,0.3834705306421174,0.40540688774091455,0.42330662435026756
109,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.11709473021210119,0.19011153850902418,0.2115291368723793,0.229510681128837,0.24377286275454196,0.2433743851689099,0.24649994211971218,0.24679788021251178,0.25177305165202934,0.25709749843662505,0.2644767282328057,0.26381369596396714,0.2631526067256579,0.2575376801871886,0.26029127046998696,0.26408246923226847,0.26472213800854005,0.27031256313584723,0.2966615237802744,0.3046228612212486,0.319678883279737,0.33607388009196715,0.3486415630635764,0.373720883680011,0.3889546199168167,0.4098818218932528,0.42330662435026756
