trading_days_to_expiration,-4,-3,-2,-1,0,1
26,0.2768527257575389,0.2697545821055571,0.2742107082109844,0.2712600164330959,0.26710339938183053,0.2740729273645482
45,0.24768150169675895,0.24344931358437658,0.25159484543307803,0.25521272706497783,0.26105547709317156,0.26342095617219036
88,0.23109651370504405,0.23780881474277896,0.24736173944368986,0.25366260477772873,0.26290349707622607,0.2625333822592047
151,0.2383432877573001,0.24040072229069356,0.244277928928189,0.24765127052188926,0.2507077912445846,0.2569882930865899
