trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
9,0.17526142926005,0.17526142926005,0.17526142926005,0.18392722423385377,0.1337124225268784,0.15475147576894843,0.14519568771263575,0.15306157063783826,0.16117715781439362,0.17193716093559402,0.18873676622529104,0.2069361756806547,0.2276649530474952,0.2522897649655797,0.2861353968142674,0.3002167777568132,0.3601668744137906
23,0.17526142926005,0.17526142926005,0.17526142926005,0.18681582255845502,0.17770745221205303,0.17525902605020563,0.17340957970913662,0.17625608000534526,0.17492981504443397,0.17962460256509558,0.18459669755232902,0.1988498051815927,0.2021238808740898,0.21211200054201748,0.28965574204990385,0.31520430192105753,0.3601668744137906
68,0.17526142926005,0.17526142926005,0.17815002758465126,0.16911468921459616,0.13174599137431597,0.08900035014758337,0.11653512746339355,0.1257975362678007,0.13484035194814925,0.14137342239620795,0.15223371762172,0.15456623669318753,0.1612733334643236,0.17193423611845526,0.29317608728554034,0.3301918260853019,0.3601668744137906
126,0.17526142926005,0.17526142926005,0.18103862590925252,0.15141355587073727,0.08578453053657889,0.10444645540492939,0.12065394404442875,0.1313239771253871,0.13699107149132367,0.14282697674378406,0.14730392912951412,0.15107810021536405,0.15520962873965571,0.1597910737004589,0.2966964325211768,0.34517935024954627,0.3601668744137906
