trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8,0.16441638442698417,0.12574338137472485,0.1632152829827444,0.20191693620069667,0.21726591677295148,0.21179647046381384,0.19779900829962335,0.1910141272818283,0.1960510255782136,0.19955811391439962,0.21719701037223763,0.2176479842537049,0.2654832435546458,0.303233331130703,0.3268311833421233,0.2107437581054262,0.21882252580499104,0.22943568740324202,0.23936318394453723,0.25163349653737027,0.26446188118965797,0.28277129626516784,0.282470303822059,0.296793330179971,0.30042664605547,0.3236005264210346,0.3262424161486846,0.3501600045269794,0.37070078825712494,0.3815126314876859,0.3965182806131574
27,0.16441638442698417,0.16134352302458768,0.19728469109968017,0.21476844216157695,0.2104233414297368,0.21714468721487407,0.20549832591791228,0.2047904201948477,0.20265740109611713,0.20273606991193932,0.20267494623397142,0.20485815446102643,0.20573603988476316,0.20665502291484966,0.20905350882044862,0.21222892150106068,0.22217811195575632,0.23258006499795608,0.2416242235933976,0.2549699208520278,0.267625867968868,0.2878197723639344,0.2806871476414339,0.3021620576928167,0.29984817550968773,0.33151797672481687,0.3244838959566405,0.358718707383759,0.3746948152149136,0.38378523691194333,0.4007626285135621
96,0.16441638442698417,0.18874951839039483,0.20714070214285282,0.19183850999023944,0.1943346220473333,0.19975087491581678,0.20085695231514314,0.2024029397689818,0.20189848358073767,0.20306576153391892,0.2026314395541896,0.20372647150355377,0.20367797181202,0.20822553074679154,0.20777343131415724,0.21211135350346047,0.22314693221381393,0.23484110464681646,0.24496064790805516,0.25813390763123784,0.2726743440676346,0.2860366161833093,0.28605587515427955,0.3015835871470344,0.30776562581347,0.3297594565327728,0.33304259881342013,0.36271273434154766,0.37696742063917105,0.388029584812348,0.4007626285135621
156,0.09014323972486199,0.12914587486580864,0.13893139943144317,0.1515249952152237,0.15659486831622488,0.16303233093771355,0.16816513353952506,0.17133360083404775,0.17371657965457216,0.17678217093409637,0.17957744637375636,0.2346048575290998,0.2534556514713615,0.26752835704445743,0.20925859470979172,0.21546693965422575,0.226291309808528,0.23710214429567683,0.2482970722227127,0.26129789441044793,0.2777228201664012,0.28425346000268414,0.2914246026671253,0.3010051166012522,0.3156830761172523,0.3280009363407287,0.34160130167019975,0.3667067612993363,0.37924002606342844,0.3922739327127527,0.4007626285135621
