trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
23,0.27557141582486433,0.27557141582486433,0.12504298775408326,0.20691335183773477,0.15750803095258673,0.14898741497635262,0.14598687295698445,0.16310880854245927,0.17571256107960878,0.1908240096840047,0.20860532535221785,0.22828747944664393,0.24691814982425253,0.2165121461707188,0.2266884331443454,0.2370779027121215
43,0.27557141582486433,0.2185727427942997,0.14551057877499615,0.19456202161644776,0.1342372501627219,0.1449307943312022,0.15288844629043585,0.16351094561326943,0.1700082118964212,0.17743605611957997,0.1857805120502145,0.21406143423725194,0.22926274832277838,0.21896454584542607,0.2293241769564514,0.23963689368390356
61,0.27557141582486433,0.16157406976373506,0.16597816979590901,0.18221069139516075,0.13751331013640378,0.15328093050834404,0.1584356348837521,0.16694249747340228,0.1725562526290091,0.18232667501690158,0.1892188057113778,0.19983538902785994,0.21160734682130422,0.22141694552013336,0.23195992076855743,0.2421958846556856
121,0.27557141582486433,0.1045753967331704,0.1864457608168219,0.16985936117387374,0.09356035418792724,0.12013801922415898,0.13510023962353282,0.14704413457050225,0.15630842154760868,0.16319521886694593,0.17109175083907321,0.1779040560896884,0.2140597464960115,0.22405268933223937,0.23451891174033945,0.2421958846556856
