trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
17,0.13554629918727434,0.13554629918727434,0.14194337327051024,0.15817031536099044,0.17045453047232464,0.1744067939391009,0.1681038756220489,0.17374512152844054,0.17196386221306156,0.17170757956254223,0.17265894667782705,0.17205045192908702,0.17324202109529097,0.17603027164861135,0.17660265726357194,0.18963201712183175,0.2042944422679263,0.21832629365468958,0.2455043347596066,0.25574037665471094,0.27849054413094587,0.2926258689934875,0.3117861294573942,0.32349356253331313,0.35170141199506744,0.36285293115863154,0.38337301927241246,0.3925109315101053,0.40194958345628135,0.4182216083494027,0.45193176988804395
42,0.13554629918727434,0.13554629918727434,0.1451419103121282,0.15690346385230994,0.1643797634435871,0.16990972872601798,0.17153010561679768,0.17269119363939125,0.17494869216774067,0.1758760432424071,0.17565410559872985,0.17587246485648428,0.17939983799250953,0.18252031409288816,0.18539789127402484,0.19519034491583026,0.20717539774685007,0.22512080393091882,0.2480633452333827,0.2614279185237697,0.2820243753465813,0.2974159341094642,0.3147129877263739,0.3305455248987517,0.35448929178595845,0.36798295318707674,0.3856574973318357,0.3948705944966493,0.4060175896795617,0.426649148734063,0.45193176988804395
86,0.13554629918727434,0.13554629918727434,0.14834044735374613,0.16537703872128237,0.16879919908025565,0.17200866339515886,0.17594207045869473,0.17729181188012585,0.17860826521611536,0.17908916298652014,0.18038848992788659,0.18030143595582065,0.18555765488972809,0.18901035653716494,0.19419312528447774,0.20074867270982874,0.21005635322577382,0.2319153142071481,0.25062235570715874,0.2671154603928284,0.2855582065622167,0.3022059992254409,0.31763984599535366,0.33759748726419025,0.35727717157684946,0.373112975215522,0.38794197539125885,0.3972302574831933,0.410085595902842,0.4350766891187233,0.45193176988804395
146,0.13554629918727434,0.13874483622889228,0.07338271199355036,0.11384571622181776,0.12925977774323796,0.13634214280212228,0.1450332469137438,0.15050986106177824,0.1539434886026842,0.15701586686497007,0.16123025582191913,0.1767717285255558,0.18079396326916972,0.18280650690036843,0.19191257120315475,0.2025215574888775,0.2141913234402317,0.23870982448337735,0.25318136618093484,0.27280300226188714,0.2890920377778521,0.3069960643414175,0.3205667042643334,0.34464944962962885,0.36006505136774053,0.37824299724396726,0.3902264534506821,0.39958992046973735,0.41415360212612234,0.44350422950338364,0.45193176988804395
