trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
9,0.1667827147455909,0.1922330572491902,0.16623619709969664,0.22633889044873656,0.21155116779170596,0.20690909091798465,0.20269553255181372,0.19874458545537874,0.1980363713809496,0.21316177328597846,0.21846685255508544,0.23738732400298304,0.2759372616098154,0.32518888436168875,0.2071903447727018,0.21404296527339717,0.22104516699061286,0.2303999181566338,0.2425178942791039,0.2533353388343541,0.2664295915637779,0.2654145748712032,0.2819272906226252,0.29921110035232334,0.3163381500934842,0.31513365807702787,0.337008819157948,0.35977030901429974,0.3721435519191746,0.3850393872469532
28,0.1667827147455909,0.20495822850098985,0.2207121389854655,0.20896538475290882,0.2096143813267065,0.2078333262902982,0.20496729344388648,0.2048047098372018,0.2036511343101473,0.20414102042125498,0.2021241991533361,0.20351606389020216,0.20622991921464884,0.20417094100027244,0.20732531191519823,0.21716001052224393,0.22528853176412,0.23491859583059935,0.24505099376193873,0.25609678719182594,0.26987385968776184,0.263928146599017,0.2879270052971613,0.30297246537071065,0.32079337833440874,0.3132470846579009,0.3449293973246304,0.36471727957752287,0.3746189760330585,0.3885128576515847
97,0.1667827147455909,0.18326556004908146,0.20042966911179666,0.19273609783365073,0.19441012969268975,0.19768655721674436,0.20033074928523315,0.20141317661041727,0.2014558455719686,0.20229125722962493,0.20491996409238514,0.20312545036973634,0.20486506278598757,0.20692041048770893,0.20780887477570364,0.2125584374435986,0.22136256280870273,0.23745169531343419,0.24781244211941053,0.2595410553158099,0.26838743141557564,0.26992786127355306,0.2916883703155486,0.3074276936116352,0.3189068049152818,0.3211676628245833,0.34987636788785353,0.3671927036914068,0.37809244643769,0.3885128576515847
157,0.17950788599739054,0.10096277153421565,0.13299813992379947,0.15152411652986988,0.15717874562603026,0.16291928245941686,0.1681995758006078,0.17106199284523704,0.1734297034816247,0.17768797065190162,0.17981676653613385,0.23953135598977587,0.26502697357383814,0.20705537763020537,0.2109259200245504,0.21680180221710574,0.22588124048266828,0.23998479479626905,0.25057389047688233,0.26298532343979386,0.2669010031433894,0.27592757594808914,0.295449735333936,0.3118829218525597,0.3170202314961548,0.32908824099126566,0.3548233384510766,0.3696681278052907,0.3815659168423216,0.3885128576515847
