trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
14,0.08113349824854059,0.08113349824854059,0.08113349824854059,0.08113349824854059,0.08160718030693792,0.09134453623110583,0.072734334366068,0.11454838622581423,0.11321215608656354,0.12100413206062127,0.1217923611871663,0.12951045413800266,0.1295686499630374,0.14254410785947375,0.14278682739053752,0.15879125992581117,0.16242251289528842,0.1941906738580628
29,0.08113349824854059,0.08113349824854059,0.08113349824854059,0.08113349824854059,0.08208086236533525,0.09966084598008175,0.054248540216104896,0.10093429351640615,0.12310615767795753,0.13351115362694868,0.13896271498020493,0.14572372686487206,0.14310182560304802,0.14951743061660766,0.1526353960933262,0.16032721938700845,0.16516771258986768,0.1941906738580628
49,0.08113349824854059,0.08113349824854059,0.08113349824854059,0.08113349824854059,0.08255454442373258,0.10797715572905767,0.12704050662065147,0.1272936481069443,0.13924767833749277,0.1382742100332092,0.1477710523758878,0.14853704015936467,0.15663500124305865,0.15649075337374158,0.16248396479611485,0.1618631788482057,0.1679129122844469,0.1941906738580628
114,0.08113349824854059,0.08113349824854059,0.08113349824854059,0.08113349824854059,0.08302822648212992,0.11193639673119374,0.12787404886604756,0.12771725313955573,0.13869649457564348,0.13968536619146874,0.14819479347670256,0.14894315381899192,0.15401678880941136,0.15599813917676086,0.16133093273835297,0.16157932295415464,0.1667449753982945,0.1941906738580628
