trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.14434138290805906,0.1592337906757229,0.15224977228220382,0.11937968340605518,0.12703069239233764,0.1973343477815866,0.18932207563482972,0.21414553066132977,0.21178414748737023,0.24501185289975116,0.2356871121035906,0.26391697098553263,0.27483925749053695,0.3063571907208994,0.3319015714831368,0.37165047007074026,0.40026952185970605,0.45248803930406545,0.5005769301319183,0.5218666659777677,0.6018112394203712,0.6783119417795835,0.3044570104060242
22,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.15156872180906128,0.15945265565855266,0.1544488880221967,0.17595246130828404,0.19021530224188485,0.19871347451076607,0.20947915352371524,0.2133050862612708,0.22409278747341754,0.23296397624357348,0.24716426031399444,0.27355100663035736,0.24511940892069758,0.2639602014828996,0.2809187396249278,0.3038591338214252,0.3221547101983987,0.3519398452926491,0.3788883545105897,0.39407534957179713,0.4400548526535523,0.4864072688012705,0.3094342176975575
64,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.15879606071006347,0.15967152064138238,0.17367246416504553,0.18494907472248653,0.18509825635548788,0.19361457202342186,0.19398241709827416,0.20034738561331106,0.20159131466732022,0.20944626158841836,0.21123916424017494,0.21585030476200073,0.21539956035085822,0.22156321224489986,0.2299359077667188,0.23606779757211013,0.24403989853709135,0.25139165128123275,0.25719977888926115,0.2662840331658266,0.27829846588673346,0.2945025958229575,0.31441142498909086
128,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.12988670510605466,0.13711404400705685,0.1590149256928932,0.15005065654221095,0.16069748827750885,0.16972386314823615,0.1789512248956936,0.18771974572807273,0.1938512582465088,0.19987151089536787,0.20590068370427667,0.21101363321711789,0.22310543184422646,0.23302802943144008,0.24554119062780455,0.25606154881816423,0.2670621330698412,0.27817768202627213,0.3482639689205784,0.3759842907065755,0.3895332224335144,0.4340476362930989,0.4783052038331585,0.29947980311449085,0.31441142498909086
