trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
15,0.17895398098011397,0.17895398098011397,0.09210230720611703,0.10379727209032592,0.1287046835587662,0.14178288348934884,0.14288934070202824,0.14543190710689083,0.14037799799818465,0.1526087658311617,0.1432080911125963,0.15913070986354919,0.16652050520186695,0.1733805297962558,0.17905186810165666,0.1900962809175246,0.19959372863688188,0.212855234249592,0.22160931486498633,0.23536002089430713,0.23340944291653642,0.25951054995397,0.2594445080986857,0.2884074558762024,0.3115211624817942,0.3246425200373822,0.3576211452210481,0.3539196714280636
34,0.17895398098011397,0.15482014733365781,0.07765213437148856,0.12661933467131906,0.15361319432342038,0.138300971932088,0.14515780882908744,0.14490182633891246,0.14524458673145058,0.14915583175925184,0.14923620953290387,0.15328783695918513,0.15445555191118374,0.15776949454176972,0.1597113942023888,0.1642471266675718,0.16549929242733716,0.1701736562179577,0.17328213871553244,0.18332150424421975,0.18123154016979975,0.18901281115113766,0.18860259626278766,0.2329418884638083,0.2493259024549768,0.2590173238616656,0.27910488291409896,0.28146944465339435
73,0.17895398098011397,0.13068631368720168,0.10473367777055621,0.12569949174865602,0.1299704260136004,0.14051087928363248,0.1360696470980101,0.14067329654633934,0.14221437552535224,0.14513638946154583,0.146493627824086,0.14973616032177264,0.15089021955078805,0.15409283236412988,0.1542532634046423,0.15784130893649648,0.15699004998724492,0.16198252803711935,0.16365653629371169,0.1668285405282663,0.16825337239925342,0.1727336329995894,0.1739924906341586,0.1774763210514142,0.1871306424281594,0.19339212768594896,0.20058862060714977,0.2090192178787251
132,0.17895398098011397,0.10655248004074552,0.12924469386999196,0.13260921789757385,0.13034516382459543,0.11878023023121505,0.13576913408180183,0.13658896281007366,0.13873822366519165,0.14071184274869752,0.14280212390784505,0.1446769225668303,0.14592072251045268,0.14797701307096783,0.14848369699403288,0.14979301878397164,0.1498181840266583,0.15276396459392041,0.15408699420984578,0.15498811643248644,0.15686101715006553,0.1580298008622317,0.1610798325317027,0.2444987417666042,0.2558865812327708,0.27550663645349854,0.2772541460176067,0.2090192178787251
