trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
15,0.5840548695481537,0.5725037347106002,0.5788053906008969,0.6008997586791135,0.6685212953561108,0.6177315211558387,0.5498391346343412,0.6410761533646369,0.6340131565980532,0.6505828500196571,0.658929189898361,0.6473243585119938,0.6846141369180073,0.7091543075617442,0.7370350423726957,0.7562307547757661,0.7778877405684353,0.794682945045628,0.7989564295697431,0.7910016521014718,0.7878129101373906,0.7764046389039176,0.7912061992397998
40,0.5840548695481537,0.5667281672918235,0.5877317859648219,0.6030205473542968,0.7002112750194261,0.5606466543923873,0.5729778081370438,0.6614660063824436,0.6590538617235525,0.6609066225299058,0.6643047329878217,0.6796257392828146,0.6480779938841162,0.6747397865908592,0.6848316320245237,0.6726060692871468,0.6665046682311301,0.6908897376613136,0.6953653279363043,0.7425953874353528,0.7584972831909376,0.7410896461902354,0.7545314367728793
58,0.5840548695481537,0.5609525998730468,0.5966581813287469,0.6051413360294801,0.7319012546827415,0.5035617876289359,0.5961164816397465,0.5821603564783708,0.6281406355212159,0.6024844058222436,0.6085943753888572,0.6314208051106475,0.6420054258464144,0.6252084756070589,0.6351558126147707,0.5915791971180291,0.6856606426268133,0.6923427570740047,0.6848504029216033,0.694189122769234,0.7291816562444846,0.7057746534765531,0.7178566743059587
118,0.578279302129377,0.5698789952369718,0.5987789700039302,0.6368313156927954,0.6748163879192901,0.5267004611316386,0.6185963175021917,0.5099120333513429,0.4696196413983793,0.5229340165811953,0.4851270555427233,0.49981117784299206,0.5188224316036831,0.5418583630547262,0.5596001181788642,0.5418726444665842,0.5231332839441891,0.5641734806030896,0.604472315753285,0.626183548675684,0.6618511241552454,0.6817716619457349,0.6898490161525602
