trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
9,0.45027305160664427,0.45027305160664427,0.38096141781453974,0.3116497840224352,0.2599410290570483,0.22653310912543537,0.21691662793499503,0.21050667464652817,0.21706748760709238,0.22628983247763115,0.22088564629182178,0.23032056747333915,0.24833972759546474,0.25258395833616243,0.25684000199559753,0.2604691526809725,0.26495417923915887,0.27028938876438036
28,0.45027305160664427,0.43294514315861815,0.3636335093665136,0.2589551769973479,0.13315899233045103,0.20022828122864852,0.2069937044789191,0.22319641338106158,0.2285184077727458,0.232930129293792,0.23384020867119487,0.23822311729182308,0.2494467578380436,0.2535990434639324,0.25795293869754515,0.26117079132171234,0.2664950538775122,0.2714161188886378
46,0.45027305160664427,0.415617234710592,0.3463056009184875,0.2062605699722605,0.1681931979871732,0.19015442266536975,0.21257454683024893,0.22385243511818764,0.22846387057903558,0.2340848953912988,0.24154063474632376,0.24612566711030703,0.25055378808062245,0.2546141285917024,0.2590658753994927,0.2618724299624522,0.26803592851586555,0.2725428490128952
114,0.45027305160664427,0.39828932626256586,0.3289776924704613,0.15356596294717317,0.17885669403053178,0.19829756376092098,0.20326046514725618,0.20614353538615895,0.2148180014603122,0.22001589521185044,0.2224180176548552,0.2472326973528859,0.25156887320839244,0.25572706529364997,0.25976751404023257,0.26341330460080553,0.26916265864012295,0.2725428490128952
