trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
1,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.17729249614643325,0.2972813679009983,0.41000601191658215,0.08346033529454841,0.0815444382359014,0.08638100477061364,0.09208648864024715,0.1003630645104285
20,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.06313068824203626,0.0797481225522224,0.09305195338950753,0.11738504210823603,0.08270313020588169,0.08134369479524463,0.08900003147862653,0.09232020386705102,0.10426763721871532
43,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.06241823694116836,0.0608905523206525,0.07451084603567358,0.07470653596451039,0.08194592511721496,0.08114295135458785,0.09161905818663943,0.09255391909385488,0.10817220992700213
108,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.040967253901782026,0.050647444013170374,0.06758162126861372,0.0767051506546424,0.08421754038321513,0.08174518167655818,0.08376197806260074,0.09185277341344329,0.0964584918021417,0.10817220992700213
