trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5,0.1546077537516848,0.1546077537516848,0.1546077537516848,0.1414738508873058,0.16221968296753186,0.178882677899011,0.1549841322919079,0.16692742967151178,0.17481369951360937,0.19531312627482658,0.2200329770695071,0.22487454564270368,0.25359682600413247,0.2556331114415437,0.2864436873341001,0.2892519857954073,0.3201218283875937,0.32363617740369455,0.3865632190321942,0.37950404964630685,0.4086472343052321,0.4445007491790393,0.5048068932242857,0.5381053889923317,0.5650963140162983,0.6131999143264737,0.6379149705170722,0.707452613595998,0.707452613595998,0.707452613595998
25,0.1546077537516848,0.1546077537516848,0.1546077537516848,0.177859021729342,0.18609431914034547,0.18174638318369807,0.18405389825354163,0.18422965772329664,0.18336762777431984,0.1814295804902525,0.1816842873394137,0.180015218982579,0.19170016971959933,0.22178869995628125,0.2399475365024454,0.24570113140905414,0.268637770051029,0.2784553929158444,0.31845002407581857,0.322579777812945,0.3471709634187157,0.4595772851903509,0.5131315171662972,0.5448531202483233,0.5771222140938421,0.6193786783741233,0.6552993812868037,0.707452613595998,0.707452613595998,0.707452613595998
69,0.1546077537516848,0.1546077537516848,0.1741848734245162,0.17803859941679015,0.18185247524590228,0.1824699645047471,0.18093069210416085,0.18224173226584203,0.1826827438457511,0.1837195910713815,0.18412725800865443,0.18499742710712078,0.18520382800397966,0.18794428847101877,0.19345138567079073,0.202150277022701,0.21715371171446435,0.2332746084279943,0.2503368291194429,0.26565550597958315,0.28569469253219926,0.47465382120166255,0.5214561411083087,0.551600851504315,0.589148114171386,0.6255574424217729,0.6726837920565352,0.707452613595998,0.707452613595998,0.707452613595998
129,0.1546077537516848,0.1546077537516848,0.1050886800452696,0.11750392496147372,0.12854271056130961,0.13422008162122145,0.14541627500183082,0.15055098778202364,0.15443872318921592,0.1577046914724784,0.16204879382710444,0.16418977218071729,0.2204184697227617,0.2371939879025594,0.241351685733099,0.26113605270514734,0.2703949445590794,0.3099189137300943,0.31492043938287484,0.3371513701424076,0.3650977208556193,0.48973035721297414,0.5297807650503202,0.5583485827603067,0.6011740142489299,0.6317362064694226,0.6900682028262666,0.707452613595998,0.707452613595998,0.707452613595998
