trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
14,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.13495407315975394,0.14973974533640214,0.16652386856124937,0.19850694960069498,0.2268396060697632,0.2548407713872799,0.2735843961187303,0.30463166266044156,0.25136921701150006,0.27350704955119964,0.32166844838306613,0.3379566846595312,0.35312977822885594
32,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.12817986132953083,0.14431729604612054,0.15232664585492012,0.1700421118291605,0.18883529984018008,0.2065115156410312,0.23011467993790535,0.2625169773554555,0.2817137338249107,0.3077529546309103,0.32630694630045143,0.3418399307792245,0.3568930607120664
92,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.07363733027216275,0.10551612543812036,0.12219582344245651,0.13678724854112298,0.14740042209039123,0.1558405499920129,0.16681966463463674,0.17888963429943214,0.19068018338467868,0.20501523939177843,0.3123914525482956,0.3301901924201447,0.3456032132624349,0.3568930607120664
151,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.08418099080607967,0.07644288444203252,0.10228522478779044,0.12017877918511542,0.12965085273791668,0.13837792298054427,0.14567596507681552,0.2202020303766835,0.24176064847993683,0.22102470019808937,0.23926114447148905,0.31702995046568083,0.33407343853983795,0.34936649574564543,0.3568930607120664
