trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
10,0.2301374826889799,0.22481850917078522,0.19138627352222784,0.18571365152356642,0.3764224510557533,0.20075673076854808,0.23101958204275513,0.19319489631876155,0.18877053558098672,0.17664830609829116,0.1696435671855649,0.17012962949000038,0.16909628040982647,0.1775503729448922,0.18815540442694142,0.2087320960436042,0.2245645388080562,0.24706298538192034,0.26147643238393287,0.2820324473421202,0.2639469716702557,0.30711109080455534,0.34267388639054563
25,0.2301374826889799,0.22215902241168786,0.19816028336777103,0.19616800478089338,0.2880493493228145,0.20374791668142353,0.23312638396917018,0.22629971272909588,0.21127941449682247,0.1941222866662773,0.18818701007052635,0.18850683935129556,0.19468374429280047,0.20398290320085766,0.218960512362569,0.24773180198060646,0.21382365460279174,0.227582500286521,0.23676764739842932,0.24917947993695078,0.2415627490890368,0.2649473036760413,0.2851438471613108
45,0.2301374826889799,0.2194995356525905,0.20493429321331422,0.20662235803822035,0.19967624758987576,0.20673910259429895,0.20000696516648866,0.19273947390806317,0.196010613989335,0.19329060450945654,0.19324670594631085,0.19405021195871008,0.1929345134390229,0.19673220820034626,0.19855288606964117,0.20233943586575343,0.20308277039752723,0.20810201519112168,0.21205886241292576,0.21632651253178134,0.2191785265078179,0.2227835165475273,0.22761380793207592
104,0.22747799592988255,0.18461226367668465,0.18609558425706105,0.19179636831300298,0.19776554485567266,0.18724028770830844,0.18914455686810477,0.1903579277358344,0.18878445263899374,0.19072233664880878,0.19018190116889622,0.19247767970424395,0.1908105665399763,0.19387235089118973,0.1924270357045814,0.1954339402525235,0.19449675546226255,0.19533072063295095,0.19673735777663834,0.201210433200881,0.19785093648884516,0.2018735042314483,0.22761380793207592
